іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603116.SH,Їмтят—,2024-07-17,7.82,7.8939,7.746,7.8385,1392580,
603116.SH,Їмтят—,2024-07-18,7.8015,7.8385,7.6166,7.8015,1649000,
603116.SH,Їмтят—,2024-07-19,7.746,7.8385,7.709,7.8015,1350440,
603116.SH,Їмтят—,2024-07-22,7.783,7.82,7.709,7.783,1096360,
603116.SH,Їмтят—,2024-07-23,7.8015,7.9124,7.6721,7.6906,2100941,
603116.SH,Їмтят—,2024-07-24,7.6721,7.6906,7.5057,7.5427,2396200,
603116.SH,Їмтят—,2024-07-25,7.5242,7.6721,7.4502,7.5796,1787000,
603116.SH,Їмтят—,2024-07-26,7.5796,7.709,7.5612,7.6906,1665726,
603116.SH,Їмтят—,2024-07-29,7.7275,7.82,7.6351,7.746,1819160,
603116.SH,Їмтят—,2024-07-30,7.709,7.8754,7.709,7.8754,1958240,
603116.SH,Їмтят—,2024-07-31,7.8754,8.0603,7.8385,8.0418,3323580,
603116.SH,Їмтят—,2024-08-01,8.0418,8.0973,7.9309,7.9864,2830740,
603116.SH,Їмтят—,2024-08-02,7.9309,8.0233,7.8754,7.8939,3130120,
603116.SH,Їмтят—,2024-08-05,7.8569,8.0418,7.7645,7.8385,3599000,
603116.SH,Їмтят—,2024-08-06,7.8939,7.9864,7.8754,7.9864,3084680,
603116.SH,Їмтят—,2024-08-07,7.9864,8.0048,7.8939,7.9309,1679900,
603116.SH,Їмтят—,2024-08-08,7.9679,8.0973,7.8754,8.0973,2448000,
603116.SH,Їмтят—,2024-08-09,8.0973,8.1158,7.9309,7.9494,2200800,
603116.SH,Їмтят—,2024-08-12,7.9494,7.9864,7.8754,7.9124,1747266,
603116.SH,Їмтят—,2024-08-13,7.9124,8.0048,7.8015,7.9864,1878160,
603116.SH,Їмтят—,2024-08-14,8.0233,8.0233,7.9309,7.9679,1398500,
603116.SH,Їмтят—,2024-08-15,7.9494,8.1158,7.9309,8.0603,1746500,
603116.SH,Їмтят—,2024-08-16,8.1342,8.1342,7.8939,7.9494,2347680,
603116.SH,Їмтят—,2024-08-19,7.9494,8.0048,7.8754,7.9309,1956800,
603116.SH,Їмтят—,2024-08-20,7.9309,8.0233,7.7275,7.8015,2764260,
603116.SH,Їмтят—,2024-08-21,7.82,7.8569,7.709,7.7645,1544100,
603116.SH,Їмтят—,2024-08-22,7.7645,7.8569,7.6906,7.709,2196480,
603116.SH,Їмтят—,2024-08-23,7.7275,7.746,7.5981,7.709,1965700,
603116.SH,Їмтят—,2024-08-26,7.7275,7.8754,7.6721,7.82,1441800,
603116.SH,Їмтят—,2024-08-27,7.82,7.8569,7.709,7.7275,1511400,
603116.SH,Їмтят—,2024-08-28,7.7275,7.8754,7.6536,7.8385,1381540,
603116.SH,Їмтят—,2024-08-29,7.8385,7.9309,7.7275,7.9309,1923300,
603116.SH,Їмтят—,2024-08-30,7.8385,8.0048,7.783,7.8754,3608760,
603116.SH,Їмтят—,2024-09-02,7.8754,7.9864,7.746,7.7645,3112561,
603116.SH,Їмтят—,2024-09-03,7.7645,7.8569,7.6906,7.746,2888380,
603116.SH,Їмтят—,2024-09-04,7.746,7.783,7.6536,7.6721,1744480,
603116.SH,Їмтят—,2024-09-05,7.6351,7.783,7.6351,7.7645,1820280,
603116.SH,Їмтят—,2024-09-06,7.783,7.82,7.6536,7.6536,2027940,
603116.SH,Їмтят—,2024-09-09,7.6351,7.709,7.4872,7.6166,1928700,
603116.SH,Їмтят—,2024-09-10,7.5981,7.6906,7.4317,7.5796,2588080,
603116.SH,Їмтят—,2024-09-11,7.5612,7.5612,7.3948,7.3948,2563620,
603116.SH,Їмтят—,2024-09-12,7.3948,7.4687,7.3948,7.4133,2181100,
603116.SH,Їмтят—,2024-09-13,7.4317,7.4687,7.3208,7.3393,2188920,
603116.SH,Їмтят—,2024-09-18,7.3393,7.3578,7.1729,7.3023,2152620,
603116.SH,Їмтят—,2024-09-19,7.3393,7.5612,7.3023,7.5427,3323020,
603116.SH,Їмтят—,2024-09-20,7.5612,7.5981,7.5057,7.5612,1834800,
603116.SH,Їмтят—,2024-09-23,7.5796,7.6166,7.5427,7.5981,1554315,
603116.SH,Їмтят—,2024-09-24,7.6166,7.8385,7.5796,7.82,2610640,
603116.SH,Їмтят—,2024-09-25,7.9309,8.0603,7.8754,7.9124,3594480,
603116.SH,Їмтят—,2024-09-26,8.0048,8.1712,7.9309,8.1527,3915720,
603116.SH,Їмтят—,2024-09-27,8.2267,8.5225,8.2267,8.4116,3543660,
603116.SH,Їмтят—,2024-09-30,8.6334,9.2065,8.467,9.0031,13663380,
603116.SH,Їмтят—,2024-10-08,9.835,9.909,8.8922,9.2804,17994878,
603116.SH,Їмтят—,2024-10-09,9.0586,9.1141,8.467,8.4855,11082980,
603116.SH,Їмтят—,2024-10-10,8.504,8.9292,8.504,8.6519,9779780,
603116.SH,Їмтят—,2024-10-11,8.7628,8.8737,8.467,8.541,5625420,
603116.SH,Їмтят—,2024-10-14,8.5594,8.6704,8.467,8.5964,5687780,
603116.SH,Їмтят—,2024-10-15,8.5779,8.5964,8.467,8.467,3928741,
603116.SH,Їмтят—,2024-10-16,8.4485,8.5594,8.3931,8.504,3772316,
603116.SH,Їмтят—,2024-10-17,8.504,8.6334,8.3376,8.3746,4627880,
603116.SH,Їмтят—,2024-10-18,8.3561,8.541,8.3191,8.467,5749722,
603116.SH,Їмтят—,2024-10-21,8.4855,8.504,8.3376,8.3746,5671060,
603116.SH,Їмтят—,2024-10-22,8.3931,8.5225,8.3561,8.4855,5988128,
603116.SH,Їмтят—,2024-10-23,8.467,8.6519,8.467,8.6334,7437960,
603116.SH,Їмтят—,2024-10-24,8.5779,8.7628,8.541,8.7073,5956166,
603116.SH,Їмтят—,2024-10-25,8.6889,8.9292,8.6889,8.9107,6028560,
603116.SH,Їмтят—,2024-10-28,8.9477,9.5762,8.8922,9.3914,11983560,
603116.SH,Їмтят—,2024-10-29,9.3914,9.4468,9.0216,9.0771,8526920,
603116.SH,Їмтят—,2024-10-30,8.9107,9.0586,8.7628,8.8737,7354488,
603116.SH,Їмтят—,2024-10-31,8.8922,9.2065,8.8552,9.0956,6267240,
603116.SH,Їмтят—,2024-11-01,9.1325,9.225,8.8183,8.8368,5311087,
603116.SH,Їмтят—,2024-11-04,8.8368,8.9846,8.7628,8.9477,3504940,
603116.SH,Їмтят—,2024-11-05,8.9107,9.1325,8.9107,9.1141,4159670,
603116.SH,Їмтят—,2024-11-06,9.0771,9.3359,9.0031,9.151,6389420,
603116.SH,Їмтят—,2024-11-07,9.0956,9.909,9.0586,9.6502,12474060,
603116.SH,Їмтят—,2024-11-08,9.6872,10.6115,9.6872,10.6115,17406348,
603116.SH,Їмтят—,2024-11-11,10.6115,11.2401,9.909,11.0922,42179832,
603116.SH,Їмтят—,2024-11-12,10.8518,11.1846,10.7409,10.9073,21118888,
603116.SH,Їмтят—,2024-11-13,10.9073,11.3325,10.63,11.0922,14106106,
603116.SH,Їмтят—,2024-11-14,11.0922,11.7392,11.0367,11.2031,19802666,
603116.SH,Їмтят—,2024-11-15,11.0922,11.3325,10.7409,10.9443,14357100,
603116.SH,Їмтят—,2024-11-18,11.1476,11.1661,10.3527,10.6485,10084066,
603116.SH,Їмтят—,2024-11-19,10.6485,11.0922,10.5745,11.0922,8771360,
603116.SH,Їмтят—,2024-11-20,11.0922,12.2014,11.0922,12.2014,23178128,
603116.SH,Їмтят—,2024-11-21,12.1089,12.3862,11.8501,12.0165,17515517,
603116.SH,Їмтят—,2024-11-22,12.0165,12.2938,11.7022,11.8131,12329411,
603116.SH,Їмтят—,2024-11-25,11.7207,12.4417,11.6098,12.2199,14763113,
603116.SH,Їмтят—,2024-11-26,12.1644,12.3862,11.8686,12.0165,10288740,
603116.SH,Їмтят—,2024-11-27,11.7947,12.2753,11.7577,12.2753,8627540,
603116.SH,Їмтят—,2024-11-28,12.2014,12.4787,12.0535,12.3678,8868479,
603116.SH,Їмтят—,2024-11-29,12.3862,12.8299,12.2199,12.4787,9955120,
603116.SH,Їмтят—,2024-12-02,12.4232,13.7358,12.4232,13.7358,12693800,
603116.SH,Їмтят—,2024-12-03,14.2349,15.1038,14.087,14.7526,47974922,
603116.SH,Їмтят—,2024-12-04,14.0686,14.8635,13.8652,13.9576,27179026,
603116.SH,Їмтят—,2024-12-05,13.9391,14.4013,13.5139,14.0686,18471010,
603116.SH,Їмтят—,2024-12-06,14.087,14.4568,13.8837,14.2164,13265140,
603116.SH,Їмтят—,2024-12-09,14.2164,14.9929,13.9576,14.3828,18174500,
603116.SH,Їмтят—,2024-12-10,14.7895,14.882,14.2534,14.4198,13258640,
603116.SH,Їмтят—,2024-12-11,14.4383,15.8618,14.4383,15.8618,38098370,
603116.SH,Їмтят—,2024-12-12,15.9357,16.8046,15.9172,16.3424,38173124,
603116.SH,Їмтят—,2024-12-13,16.3055,16.8046,15.529,15.6584,27433020,
603116.SH,Їмтят—,2024-12-16,15.7324,15.7324,14.087,14.087,26933580,
603116.SH,Їмтят—,2024-12-17,13.9022,13.9576,12.682,12.682,19280160,
603116.SH,Їмтят—,2024-12-18,11.7022,12.4602,11.7022,12.4047,29685460,
603116.SH,Їмтят—,2024-12-19,12.4047,12.4232,11.7577,12.2014,16744660,
603116.SH,Їмтят—,2024-12-20,12.2014,12.6266,12.0165,12.4232,14703780,
603116.SH,Їмтят—,2024-12-23,12.5896,13.0333,12.035,12.4232,21346379,
603116.SH,Їмтят—,2024-12-24,12.4417,12.4787,11.1846,11.1846,25838020,
603116.SH,Їмтят—,2024-12-25,10.9258,11.1476,10.1124,10.7594,31261720,
603116.SH,Їмтят—,2024-12-26,10.6485,10.9812,10.63,10.7409,14420880,
603116.SH,Їмтят—,2024-12-27,10.7409,10.9073,10.5376,10.7594,10049510,
603116.SH,Їмтят—,2024-12-30,10.7779,10.8149,10.2418,10.4821,12162960,
603116.SH,Їмтят—,2024-12-31,10.4451,10.5745,10.1678,10.2602,10087300,
