ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002788.SZ,№ибрвНвЉ,2019-08-09,18.476,18.7647,18.1873,18.3448,1600935,
002788.SZ,№ибрвНвЉ,2019-08-12,18.3448,18.6073,18.2136,18.6073,1951328,
002788.SZ,№ибрвНвЉ,2019-08-13,18.5023,18.5285,18.3186,18.4235,1371447,
002788.SZ,№ибрвНвЉ,2019-08-14,18.581,18.7385,18.4498,18.476,2126510,
002788.SZ,№ибрвНвЉ,2019-08-15,18.2661,18.791,18.1873,18.791,3582921,
002788.SZ,№ибрвНвЉ,2019-08-16,18.7385,19.0009,18.6597,18.8435,2704998,
002788.SZ,№ибрвНвЉ,2019-08-19,18.9222,19.8145,18.9222,19.7095,4532218,
002788.SZ,№ибрвНвЉ,2019-08-20,21.2579,21.2579,20.3131,20.3131,13370343,
002788.SZ,№ибрвНвЉ,2019-08-21,20.5493,21.0217,20.3394,20.838,8667583,
002788.SZ,№ибрвНвЉ,2019-08-22,20.8643,20.9955,20.5756,20.838,5564240,
002788.SZ,№ибрвНвЉ,2019-08-23,20.943,21.914,20.8118,21.8353,10764174,
002788.SZ,№ибрвНвЉ,2019-08-26,21.3892,23.5937,21.3629,22.9376,19092805,
002788.SZ,№ибрвНвЉ,2019-08-27,23.0163,24.1186,22.8851,23.8561,18301750,
002788.SZ,№ибрвНвЉ,2019-08-28,23.8299,23.8561,22.8326,22.8588,11360161,
002788.SZ,№ибрвНвЉ,2019-08-29,22.9113,23.095,22.6489,22.7801,7090977,
002788.SZ,№ибрвНвЉ,2019-08-30,22.8063,23.0425,21.9665,22.4914,10035268,
002788.SZ,№ибрвНвЉ,2019-09-02,22.3602,22.7539,22.3602,22.5964,6264434,
002788.SZ,№ибрвНвЉ,2019-09-03,22.4652,22.7276,22.2027,22.4127,6588328,
002788.SZ,№ибрвНвЉ,2019-09-04,22.4127,22.4914,22.2027,22.4389,5119248,
002788.SZ,№ибрвНвЉ,2019-09-05,22.5177,22.6751,22.3602,22.4389,7140131,
002788.SZ,№ибрвНвЉ,2019-09-06,22.5701,22.5701,22.2027,22.334,5084421,
002788.SZ,№ибрвНвЉ,2019-09-09,22.4914,22.8063,22.334,22.7801,5977565,
002788.SZ,№ибрвНвЉ,2019-09-10,22.8063,23.6987,22.7539,23.5412,11148447,
002788.SZ,№ибрвНвЉ,2019-09-11,23.5412,23.5412,22.7539,22.8326,7287630,
002788.SZ,№ибрвНвЉ,2019-09-12,22.9113,22.9638,22.4127,22.6489,4486790,
002788.SZ,№ибрвНвЉ,2019-09-16,22.5177,22.5177,21.5991,21.7041,12241256,
002788.SZ,№ибрвНвЉ,2019-09-17,21.6516,21.6516,20.9692,21.1792,8856417,
002788.SZ,№ибрвНвЉ,2019-09-18,21.2054,21.3367,21.1792,21.2317,3560634,
002788.SZ,№ибрвНвЉ,2019-09-19,21.2317,21.3629,21.048,21.3629,3720032,
002788.SZ,№ибрвНвЉ,2019-09-20,21.3629,21.3892,21.1267,21.2054,4085591,
002788.SZ,№ибрвНвЉ,2019-09-23,21.2317,21.2317,20.8905,21.048,3476521,
002788.SZ,№ибрвНвЉ,2019-09-24,21.1005,21.3629,21.048,21.3104,3787770,
002788.SZ,№ибрвНвЉ,2019-09-25,21.2054,21.2579,20.7855,20.8118,3205640,
002788.SZ,№ибрвНвЉ,2019-09-26,20.8118,21.0217,20.5231,20.838,4875121,
002788.SZ,№ибрвНвЉ,2019-09-27,20.733,21.153,20.733,21.0742,2984327,
002788.SZ,№ибрвНвЉ,2019-09-30,21.0742,21.1005,20.733,20.733,2491714,
002788.SZ,№ибрвНвЉ,2019-10-08,20.733,21.0742,20.6281,21.0217,2602400,
002788.SZ,№ибрвНвЉ,2019-10-09,21.0217,21.3367,20.8118,21.3104,2920589,
002788.SZ,№ибрвНвЉ,2019-10-10,21.3104,21.6516,21.153,21.5729,4088509,
002788.SZ,№ибрвНвЉ,2019-10-11,21.5729,21.7566,21.3892,21.4416,3479914,
002788.SZ,№ибрвНвЉ,2019-10-14,21.6516,21.9665,21.5204,21.914,4798243,
002788.SZ,№ибрвНвЉ,2019-10-15,21.914,21.914,21.4941,21.5204,2412155,
002788.SZ,№ибрвНвЉ,2019-10-16,21.5466,21.7828,21.3892,21.7828,2684285,
002788.SZ,№ибрвНвЉ,2019-10-17,21.6778,21.7566,21.5204,21.5466,2198831,
002788.SZ,№ибрвНвЉ,2019-10-18,21.5729,21.7041,21.1005,21.1267,2195900,
002788.SZ,№ибрвНвЉ,2019-10-21,21.0742,21.1267,20.7855,21.1267,2615785,
002788.SZ,№ибрвНвЉ,2019-10-22,21.2054,21.9665,21.1792,21.8353,5632849,
002788.SZ,№ибрвНвЉ,2019-10-23,21.7828,22.019,21.7303,21.8616,3570763,
002788.SZ,№ибрвНвЉ,2019-10-24,22.1765,22.3077,21.3629,21.5466,5379340,
002788.SZ,№ибрвНвЉ,2019-10-25,21.6254,21.7828,21.4154,21.7828,2874060,
002788.SZ,№ибрвНвЉ,2019-10-28,21.7566,22.0715,21.6516,22.019,4083090,
002788.SZ,№ибрвНвЉ,2019-10-29,22.0715,22.1502,21.5466,21.5729,3201380,
002788.SZ,№ибрвНвЉ,2019-10-30,21.5466,21.6254,21.2054,21.3629,2349280,
002788.SZ,№ибрвНвЉ,2019-10-31,21.3367,21.4679,21.153,21.1792,2199410,
002788.SZ,№ибрвНвЉ,2019-11-01,21.153,21.5204,21.1267,21.4941,2028070,
002788.SZ,№ибрвНвЉ,2019-11-04,21.5729,22.0453,21.5729,21.914,5214521,
002788.SZ,№ибрвНвЉ,2019-11-05,21.9403,22.019,21.7566,21.9665,3833967,
002788.SZ,№ибрвНвЉ,2019-11-06,21.9665,21.9665,21.4154,21.5466,3424998,
002788.SZ,№ибрвНвЉ,2019-11-07,21.6254,21.7828,21.4154,21.7828,2609411,
002788.SZ,№ибрвНвЉ,2019-11-08,21.8091,21.9403,21.3367,21.4416,3269870,
002788.SZ,№ибрвНвЉ,2019-11-11,20.8643,20.8643,19.4733,20.3394,11157587,
002788.SZ,№ибрвНвЉ,2019-11-12,20.1294,20.1557,19.7095,19.867,3367036,
002788.SZ,№ибрвНвЉ,2019-11-13,19.7882,19.7882,19.1321,19.2896,4729916,
002788.SZ,№ибрвНвЉ,2019-11-14,19.1846,19.5783,19.0534,19.4996,3384403,
002788.SZ,№ибрвНвЉ,2019-11-15,19.4208,19.5258,19.2109,19.3421,1952984,
002788.SZ,№ибрвНвЉ,2019-11-18,19.2371,19.972,19.2109,19.9457,3690784,
002788.SZ,№ибрвНвЉ,2019-11-19,19.9457,20.2344,19.8145,20.0769,3161896,
002788.SZ,№ибрвНвЉ,2019-11-20,20.1032,20.3131,19.972,20.0769,2045230,
002788.SZ,№ибрвНвЉ,2019-11-21,20.1032,20.1557,19.762,19.8932,1336950,
002788.SZ,№ибрвНвЉ,2019-11-22,19.9982,20.0769,19.552,19.6833,2026126,
002788.SZ,№ибрвНвЉ,2019-11-25,19.6308,19.762,19.3683,19.7095,1592635,
002788.SZ,№ибрвНвЉ,2019-11-26,19.762,20.1294,19.7358,20.1294,2756455,
002788.SZ,№ибрвНвЉ,2019-11-27,20.2082,20.2082,19.8932,19.9457,1957341,
002788.SZ,№ибрвНвЉ,2019-11-28,19.867,20.2606,19.867,20.0769,1523340,
002788.SZ,№ибрвНвЉ,2019-11-29,19.9982,20.1819,19.7358,20.0507,1492060,
002788.SZ,№ибрвНвЉ,2019-12-02,20.0244,20.2082,19.7882,20.1032,1263490,
002788.SZ,№ибрвНвЉ,2019-12-03,20.1032,20.1819,19.7882,20.0769,1156375,
002788.SZ,№ибрвНвЉ,2019-12-04,19.8932,20.2082,19.8932,20.1032,1396170,
002788.SZ,№ибрвНвЉ,2019-12-05,19.8932,20.1819,19.8932,20.1294,2854325,
002788.SZ,№ибрвНвЉ,2019-12-06,20.1032,20.2606,20.0244,20.2082,1808190,
002788.SZ,№ибрвНвЉ,2019-12-09,20.2082,20.2869,20.1032,20.1819,1600835,
002788.SZ,№ибрвНвЉ,2019-12-10,20.1032,20.1294,19.7358,20.0507,1974320,
002788.SZ,№ибрвНвЉ,2019-12-11,19.9457,20.1032,19.8407,19.9982,1321425,
002788.SZ,№ибрвНвЉ,2019-12-12,19.9982,19.9982,19.4471,19.4471,2917275,
002788.SZ,№ибрвНвЉ,2019-12-13,19.552,19.7095,19.4996,19.7095,2774501,
002788.SZ,№ибрвНвЉ,2019-12-16,19.7095,20.1032,19.6308,20.0769,3296464,
002788.SZ,№ибрвНвЉ,2019-12-17,20.0769,21.048,20.0244,20.838,7565808,
002788.SZ,№ибрвНвЉ,2019-12-18,20.838,20.9955,20.6806,20.733,3686295,
002788.SZ,№ибрвНвЉ,2019-12-19,20.733,21.1267,20.6018,21.048,2826241,
002788.SZ,№ибрвНвЉ,2019-12-20,21.048,21.2054,20.7593,20.7855,1992295,
002788.SZ,№ибрвНвЉ,2019-12-23,20.6018,20.9692,20.2344,20.2344,3549395,
002788.SZ,№ибрвНвЉ,2019-12-24,20.2869,20.6806,20.2869,20.6281,1725190,
002788.SZ,№ибрвНвЉ,2019-12-25,20.5756,20.7068,20.4706,20.5756,1768315,
002788.SZ,№ибрвНвЉ,2019-12-26,20.6018,20.6543,20.4444,20.6543,1907005,
002788.SZ,№ибрвНвЉ,2019-12-27,20.733,20.9955,20.6018,20.8118,3827795,
002788.SZ,№ибрвНвЉ,2019-12-30,20.8905,20.9692,20.3919,20.9168,3154861,
002788.SZ,№ибрвНвЉ,2019-12-31,20.9168,21.4154,20.8118,21.3892,5032006,
002788.SZ,№ибрвНвЉ,2020-01-02,21.5204,21.5729,21.3104,21.4416,4325411,
002788.SZ,№ибрвНвЉ,2020-01-03,21.4941,22.1502,21.4679,21.914,6858188,
002788.SZ,№ибрвНвЉ,2020-01-06,21.7828,22.4127,21.7566,22.229,5718888,
002788.SZ,№ибрвНвЉ,2020-01-07,22.3077,23.2525,22.229,22.8326,7694265,
002788.SZ,№ибрвНвЉ,2020-01-08,22.8063,22.9901,22.2027,22.3864,7228108,
002788.SZ,№ибрвНвЉ,2020-01-09,22.7276,22.9638,22.4389,22.7276,4599940,
002788.SZ,№ибрвНвЉ,2020-01-10,22.7539,22.7539,22.3602,22.5964,3544260,
002788.SZ,№ибрвНвЉ,2020-01-13,22.5701,22.5701,22.0978,22.4914,3522032,
002788.SZ,№ибрвНвЉ,2020-01-14,22.5701,22.7276,22.4389,22.6751,3437625,
002788.SZ,№ибрвНвЉ,2020-01-15,22.6751,22.7014,22.1765,22.3602,2968775,
002788.SZ,№ибрвНвЉ,2020-01-16,22.3602,22.4652,22.0715,22.0978,2584130,
002788.SZ,№ибрвНвЉ,2020-01-17,22.2552,22.4127,21.9928,22.0978,2868015,
002788.SZ,№ибрвНвЉ,2020-01-20,22.1765,22.7014,22.1765,22.6226,4147700,
002788.SZ,№ибрвНвЉ,2020-01-21,22.8326,23.4362,22.7014,22.9376,9268906,
002788.SZ,№ибрвНвЉ,2020-01-22,22.9376,23.305,22.334,22.6489,5755125,
002788.SZ,№ибрвНвЉ,2020-01-23,22.7801,23.0163,21.6516,21.9665,5231316,
002788.SZ,№ибрвНвЉ,2020-02-03,20.4706,21.4679,20.0507,20.5756,11881658,
002788.SZ,№ибрвНвЉ,2020-02-04,21.0217,22.1765,20.5756,22.0453,12228048,
002788.SZ,№ибрвНвЉ,2020-02-05,22.0453,23.0425,21.6778,23.0425,13013884,
002788.SZ,№ибрвНвЉ,2020-02-06,22.9113,25.3521,22.7276,25.3521,28690851,
002788.SZ,№ибрвНвЉ,2020-02-07,25.7195,26.848,24.5122,25.1421,31351152,
002788.SZ,№ибрвНвЉ,2020-02-10,24.7484,24.7484,23.0688,23.5149,19848308,
002788.SZ,№ибрвНвЉ,2020-02-11,23.5674,23.5674,22.6751,23.0425,10528680,
002788.SZ,№ибрвНвЉ,2020-02-12,22.8326,23.3312,22.8063,23.0425,7131005,
002788.SZ,№ибрвНвЉ,2020-02-13,23.0425,23.0688,22.2815,22.5439,7323361,
002788.SZ,№ибрвНвЉ,2020-02-14,22.4127,22.7539,22.334,22.4652,4226385,
002788.SZ,№ибрвНвЉ,2020-02-17,22.4127,23.1738,22.4127,22.9113,7790437,
002788.SZ,№ибрвНвЉ,2020-02-18,23.0425,23.4887,22.8851,23.305,8224886,
002788.SZ,№ибрвНвЉ,2020-02-19,23.1738,24.1186,23.1213,23.6462,11719725,
002788.SZ,№ибрвНвЉ,2020-02-20,23.6199,23.8561,23.1475,23.5674,7541931,
002788.SZ,№ибрвНвЉ,2020-02-21,23.6199,24.0398,23.095,23.3312,11700460,
002788.SZ,№ибрвНвЉ,2020-02-24,23.305,23.3312,22.8851,23.095,8504156,
002788.SZ,№ибрвНвЉ,2020-02-25,22.5964,23.2,22.4127,22.8851,8838768,
002788.SZ,№ибрвНвЉ,2020-02-26,22.5177,22.6489,22.124,22.229,8022073,
002788.SZ,№ибрвНвЉ,2020-02-27,22.229,22.5177,22.1765,22.4127,3837259,
002788.SZ,№ибрвНвЉ,2020-02-28,21.9928,22.5701,21.8091,22.124,6752335,
002788.SZ,№ибрвНвЉ,2020-03-02,22.1765,22.8063,22.0715,22.7801,7286909,
002788.SZ,№ибрвНвЉ,2020-03-03,22.9113,23.0163,22.5964,22.6751,6303770,
002788.SZ,№ибрвНвЉ,2020-03-04,22.5701,22.5701,22.2027,22.5177,4744795,
002788.SZ,№ибрвНвЉ,2020-03-05,22.5177,22.9113,22.5177,22.8588,6988664,
002788.SZ,№ибрвНвЉ,2020-03-06,22.7014,23.1475,22.6226,22.8588,6092432,
002788.SZ,№ибрвНвЉ,2020-03-09,22.6489,22.8588,22.0715,22.124,7090504,
002788.SZ,№ибрвНвЉ,2020-03-10,21.8091,22.229,21.3629,22.1502,6324873,
002788.SZ,№ибрвНвЉ,2020-03-11,22.1765,22.2552,21.7303,21.7303,5152350,
002788.SZ,№ибрвНвЉ,2020-03-12,21.5991,21.7566,21.1792,21.3104,4736145,
002788.SZ,№ибрвНвЉ,2020-03-13,20.5231,21.0217,20.3394,20.8118,5749139,
002788.SZ,№ибрвНвЉ,2020-03-16,20.943,21.3629,20.5231,21.153,6770419,
002788.SZ,№ибрвНвЉ,2020-03-17,20.943,21.1005,20.1032,20.8643,3833421,
002788.SZ,№ибрвНвЉ,2020-03-18,20.943,21.2054,20.5756,20.5756,3705694,
002788.SZ,№ибрвНвЉ,2020-03-19,20.6018,20.733,20.1819,20.6543,3197375,
002788.SZ,№ибрвНвЉ,2020-03-20,20.733,21.0742,20.6806,21.048,3213107,
002788.SZ,№ибрвНвЉ,2020-03-23,20.6281,21.3892,20.4968,20.9168,4244229,
002788.SZ,№ибрвНвЉ,2020-03-24,21.1267,21.2579,20.6281,21.2054,2755884,
002788.SZ,№ибрвНвЉ,2020-03-25,21.5204,21.6254,21.2054,21.2317,5315360,
002788.SZ,№ибрвНвЉ,2020-03-26,21.2054,21.4154,21.048,21.1792,3421392,
002788.SZ,№ибрвНвЉ,2020-03-27,21.2579,21.4679,21.1005,21.153,3108535,
002788.SZ,№ибрвНвЉ,2020-03-30,21.153,21.153,20.6543,20.7593,3171202,
002788.SZ,№ибрвНвЉ,2020-03-31,20.8643,20.9692,20.4968,20.4968,2919442,
002788.SZ,№ибрвНвЉ,2020-04-01,20.4706,20.6281,20.2606,20.3131,2494205,
002788.SZ,№ибрвНвЉ,2020-04-02,20.2082,20.6018,20.1294,20.6018,2104066,
002788.SZ,№ибрвНвЉ,2020-04-03,20.5231,20.7855,20.4706,20.5756,2207659,
002788.SZ,№ибрвНвЉ,2020-04-07,20.7855,21.1267,20.733,21.1005,3681787,
002788.SZ,№ибрвНвЉ,2020-04-08,20.9955,21.3367,20.8643,21.2317,3546797,
002788.SZ,№ибрвНвЉ,2020-04-09,21.3367,21.4154,21.153,21.3367,3217309,
002788.SZ,№ибрвНвЉ,2020-04-10,21.4154,21.5466,20.9692,20.9955,4285870,
002788.SZ,№ибрвНвЉ,2020-04-13,20.9168,21.4941,20.8905,21.3367,4274885,
002788.SZ,№ибрвНвЉ,2020-04-14,21.2317,21.8878,21.1792,21.7566,5952302,
002788.SZ,№ибрвНвЉ,2020-04-15,21.6778,22.7276,21.6516,22.3077,11052032,
002788.SZ,№ибрвНвЉ,2020-04-16,22.1765,22.5701,21.9928,22.5177,8863592,
002788.SZ,№ибрвНвЉ,2020-04-17,22.3602,22.4389,21.8091,21.8878,6409488,
002788.SZ,№ибрвНвЉ,2020-04-20,21.914,22.2815,21.8878,22.0453,5141346,
002788.SZ,№ибрвНвЉ,2020-04-21,22.0715,22.2552,21.7828,21.8353,4444604,
002788.SZ,№ибрвНвЉ,2020-04-22,21.7828,22.1502,21.5204,22.019,4052360,
002788.SZ,№ибрвНвЉ,2020-04-23,22.124,22.5177,21.9665,22.0978,5831305,
002788.SZ,№ибрвНвЉ,2020-04-24,22.0978,22.1502,21.4154,21.6778,4148865,
002788.SZ,№ибрвНвЉ,2020-04-27,21.8353,22.5964,21.8353,22.3602,7652835,
002788.SZ,№ибрвНвЉ,2020-04-28,22.1765,22.4127,20.943,21.6778,5739895,
002788.SZ,№ибрвНвЉ,2020-04-29,21.4416,21.8878,21.4416,21.8091,4039498,
002788.SZ,№ибрвНвЉ,2020-04-30,22.019,22.4652,21.6254,22.334,7559243,
002788.SZ,№ибрвНвЉ,2020-05-06,22.0715,22.4389,22.019,22.4389,6015847,
002788.SZ,№ибрвНвЉ,2020-05-07,22.7801,23.2,22.019,22.1765,10388640,
002788.SZ,№ибрвНвЉ,2020-05-08,22.2027,22.4127,22.0453,22.124,6437753,
002788.SZ,№ибрвНвЉ,2020-05-11,22.0715,22.2027,21.7303,21.7828,5771055,
002788.SZ,№ибрвНвЉ,2020-05-12,21.7828,21.914,21.5991,21.8091,3590410,
002788.SZ,№ибрвНвЉ,2020-05-13,21.6516,21.8353,21.5204,21.7828,3645785,
002788.SZ,№ибрвНвЉ,2020-05-14,21.6516,21.8091,21.3104,21.3367,4346475,
002788.SZ,№ибрвНвЉ,2020-05-15,21.4154,21.5729,21.3104,21.3629,2344001,
002788.SZ,№ибрвНвЉ,2020-05-18,21.3367,21.8091,21.2579,21.6254,3972979,
002788.SZ,№ибрвНвЉ,2020-05-19,21.7303,21.8091,21.5204,21.6516,2767155,
002788.SZ,№ибрвНвЉ,2020-05-20,21.6778,21.7041,21.2579,21.3104,3202364,
002788.SZ,№ибрвНвЉ,2020-05-21,21.3367,21.4679,20.9955,21.0742,3414815,
002788.SZ,№ибрвНвЉ,2020-05-22,21.0217,21.2579,20.7593,20.9168,2572915,
002788.SZ,№ибрвНвЉ,2020-05-25,20.8118,20.9692,20.6281,20.733,2303524,
002788.SZ,№ибрвНвЉ,2020-05-26,20.733,20.9692,20.733,20.943,2646145,
002788.SZ,№ибрвНвЉ,2020-05-27,20.9955,20.9955,20.6806,20.7593,2251010,
002788.SZ,№ибрвНвЉ,2020-05-28,20.733,20.838,20.4968,20.733,2462405,
002788.SZ,№ибрвНвЉ,2020-05-29,20.6018,20.943,20.6018,20.8905,1979732,
002788.SZ,№ибрвНвЉ,2020-06-01,20.943,21.3367,20.943,21.3104,3274425,
002788.SZ,№ибрвНвЉ,2020-06-02,21.3104,21.4416,21.2317,21.3104,2603045,
002788.SZ,№ибрвНвЉ,2020-06-03,21.3892,21.6778,21.3104,21.4154,3448330,
002788.SZ,№ибрвНвЉ,2020-06-04,21.4154,21.5991,21.3367,21.4416,2530785,
002788.SZ,№ибрвНвЉ,2020-06-05,21.4679,21.5204,21.2317,21.3367,3457782,
002788.SZ,№ибрвНвЉ,2020-06-08,21.4436,21.5506,21.3099,21.3367,2182265,
002788.SZ,№ибрвНвЉ,2020-06-09,21.3099,21.5773,21.2832,21.5238,2883475,
002788.SZ,№ибрвНвЉ,2020-06-10,21.5238,21.8714,21.3901,21.8714,4863825,
002788.SZ,№ибрвНвЉ,2020-06-11,21.8179,22.3794,21.711,21.9249,7397047,
002788.SZ,№ибрвНвЉ,2020-06-12,21.711,22.5933,21.604,22.5666,9467309,
002788.SZ,№ибрвНвЉ,2020-06-15,22.727,22.834,22.2992,22.3527,9523105,
002788.SZ,№ибрвНвЉ,2020-06-16,22.4597,23.2083,22.2992,23.0211,11579429,
002788.SZ,№ибрвНвЉ,2020-06-17,23.0211,24.1709,22.7538,23.7965,17722128,
002788.SZ,№ибрвНвЉ,2020-06-18,23.5559,23.5826,22.8607,22.8875,12254035,
002788.SZ,№ибрвНвЉ,2020-06-19,22.834,22.9409,22.4864,22.6736,6649849,
002788.SZ,№ибрвНвЉ,2020-06-22,22.727,23.1816,22.6201,22.9409,6069253,
002788.SZ,№ибрвНвЉ,2020-06-23,22.9409,23.1548,22.5666,22.6468,5997632,
002788.SZ,№ибрвНвЉ,2020-06-24,22.6201,22.7538,22.3794,22.6468,4649887,
002788.SZ,№ибрвНвЉ,2020-06-29,22.6468,23.1548,22.5131,22.5666,5285040,
002788.SZ,№ибрвНвЉ,2020-06-30,22.6201,23.1281,22.5666,23.1014,8395310,
002788.SZ,№ибрвНвЉ,2020-07-01,23.235,23.235,22.7003,22.8607,6685523,
002788.SZ,№ибрвНвЉ,2020-07-02,22.8607,23.0479,22.7003,23.0479,8157344,
002788.SZ,№ибрвНвЉ,2020-07-03,22.9944,23.342,22.7538,23.2083,9458915,
002788.SZ,№ибрвНвЉ,2020-07-06,23.3955,23.9302,23.1816,23.9302,13409785,
002788.SZ,№ибрвНвЉ,2020-07-07,23.9035,24.1976,23.5292,23.6896,12850774,
002788.SZ,№ибрвНвЉ,2020-07-08,23.7431,23.9302,23.5024,23.8767,9227805,
002788.SZ,№ибрвНвЉ,2020-07-09,23.957,25.0265,23.7965,24.8126,14167471,
002788.SZ,№ибрвНвЉ,2020-07-10,24.7858,25.7484,24.465,24.8126,12654833,
002788.SZ,№ибрвНвЉ,2020-07-13,24.866,27.0051,24.866,26.7377,17700261,
002788.SZ,№ибрвНвЉ,2020-07-14,27.1387,27.7002,26.2831,27.112,18538787,
002788.SZ,№ибрвНвЉ,2020-07-15,27.0585,27.4329,25.8821,25.989,14025956,
002788.SZ,№ибрвНвЉ,2020-07-16,25.9623,26.0692,24.2778,24.4917,13789347,
002788.SZ,№ибрвНвЉ,2020-07-17,23.9035,24.9997,23.9035,24.6789,8614393,
002788.SZ,№ибрвНвЉ,2020-07-20,24.8126,25.5345,24.8126,25.4543,8548341,
002788.SZ,№ибрвНвЉ,2020-07-21,25.3473,25.7751,24.866,25.1869,8415811,
002788.SZ,№ибрвНвЉ,2020-07-22,25.1602,25.5345,24.866,25.2136,7099765,
002788.SZ,№ибрвНвЉ,2020-07-23,24.9463,25.3473,24.3313,25.2671,9297039,
002788.SZ,№ибрвНвЉ,2020-07-24,25.2671,25.3473,23.957,24.0906,8907930,
002788.SZ,№ибрвНвЉ,2020-07-27,24.1174,24.4115,23.6628,23.85,4904810,
002788.SZ,№ибрвНвЉ,2020-07-28,23.85,24.358,23.8233,24.1709,4664031,
002788.SZ,№ибрвНвЉ,2020-07-29,24.1709,25.6147,23.85,25.3473,11306391,
002788.SZ,№ибрвНвЉ,2020-07-30,25.7484,26.7109,25.5077,25.989,21615977,
002788.SZ,№ибрвНвЉ,2020-07-31,25.8553,26.7109,25.481,26.5773,16443528,
002788.SZ,№ибрвНвЉ,2020-08-03,27.0051,29.2243,26.7109,29.2243,22430697,
002788.SZ,№ибрвНвЉ,2020-08-04,28.9034,32.1387,28.2083,29.0639,40485205,
002788.SZ,№ибрвНвЉ,2020-08-05,28.1815,29.5986,27.9409,28.9569,19081490,
002788.SZ,№ибрвНвЉ,2020-08-06,28.9569,29.5451,27.6735,28.0746,16133460,
002788.SZ,№ибрвНвЉ,2020-08-07,28.1548,28.7163,27.2724,27.7537,12262667,
002788.SZ,№ибрвНвЉ,2020-08-10,27.7002,28.0211,27.2724,27.727,10085191,
002788.SZ,№ибрвНвЉ,2020-08-11,28.1815,29.0104,27.7537,27.8607,19595883,
002788.SZ,№ибрвНвЉ,2020-08-12,27.9409,27.9409,26.5505,27.0585,12726871,
002788.SZ,№ибрвНвЉ,2020-08-13,27.1655,27.3259,26.7377,26.9516,6595510,
002788.SZ,№ибрвНвЉ,2020-08-14,26.9783,27.9409,26.7912,27.8874,9966002,
002788.SZ,№ибрвНвЉ,2020-08-17,27.8072,28.3687,27.6468,28.1815,8904557,
002788.SZ,№ибрвНвЉ,2020-08-18,28.1815,28.8232,27.8874,27.9944,8129605,
002788.SZ,№ибрвНвЉ,2020-08-19,27.9409,27.9944,27.1655,27.2724,7972135,
002788.SZ,№ибрвНвЉ,2020-08-20,27.1387,27.4329,26.9248,27.3526,5281270,
002788.SZ,№ибрвНвЉ,2020-08-21,27.3526,27.5933,27.2992,27.5398,5388095,
002788.SZ,№ибрвНвЉ,2020-08-24,27.4863,27.727,26.9516,27.0853,5842906,
002788.SZ,№ибрвНвЉ,2020-08-25,27.1922,27.4061,26.7377,26.9248,5615768,
002788.SZ,№ибрвНвЉ,2020-08-26,26.9248,27.1387,26.497,26.6575,6264415,
002788.SZ,№ибрвНвЉ,2020-08-27,26.5773,26.8714,26.3901,26.8179,4173445,
002788.SZ,№ибрвНвЉ,2020-08-28,26.6575,27.3526,26.6307,27.3259,5733667,
002788.SZ,№ибрвНвЉ,2020-08-31,27.3794,27.4596,27.0051,27.0318,5513575,
002788.SZ,№ибрвНвЉ,2020-09-01,27.0853,27.1387,26.497,26.8446,4063924,
002788.SZ,№ибрвНвЉ,2020-09-02,26.8714,27.3526,26.7109,27.2992,5264410,
002788.SZ,№ибрвНвЉ,2020-09-03,27.219,27.5131,26.8714,26.9248,5382970,
002788.SZ,№ибрвНвЉ,2020-09-04,26.4703,26.5505,25.7216,25.9088,10148138,
002788.SZ,№ибрвНвЉ,2020-09-07,25.7751,26.1227,25.6949,25.7751,6392084,
002788.SZ,№ибрвНвЉ,2020-09-08,25.7484,25.7751,24.866,25.4008,9181772,
002788.SZ,№ибрвНвЉ,2020-09-09,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-10,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-11,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-14,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-15,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-16,25.4008,25.4008,25.4008,25.4008,0,
002788.SZ,№ибрвНвЉ,2020-09-17,25.2575,25.4008,24.7127,25.0854,3940884,
002788.SZ,№ибрвНвЉ,2020-09-18,25.0281,25.3148,24.8848,25.2861,3476645,
002788.SZ,№ибрвНвЉ,2020-09-21,25.2288,25.4295,25.0568,25.1714,2877695,
002788.SZ,№ибрвНвЉ,2020-09-22,25.0568,25.6015,24.9708,25.3721,3751845,
002788.SZ,№ибрвНвЉ,2020-09-23,25.3435,25.8882,25.2861,25.8308,3108380,
002788.SZ,№ибрвНвЉ,2020-09-24,25.5728,25.9742,25.1141,25.2288,3546135,
002788.SZ,№ибрвНвЉ,2020-09-25,25.2288,25.6015,24.9421,25.1714,2215405,
002788.SZ,№ибрвНвЉ,2020-09-28,25.2288,25.2288,24.3974,24.4834,2373992,
002788.SZ,№ибрвНвЉ,2020-09-29,24.5407,24.8274,24.426,24.6554,1775076,
002788.SZ,№ибрвНвЉ,2020-09-30,24.6267,24.9421,24.426,24.6554,1421440,
002788.SZ,№ибрвНвЉ,2020-10-09,24.9134,25.5441,24.8274,25.4868,3403507,
