іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603993.SH,¬е—фов“µ,2022-08-17,18.6202,18.7586,18.2395,18.4125,160470462,
603993.SH,¬е—фов“µ,2022-08-18,18.2049,18.3779,18.0318,18.2049,118081899,
603993.SH,¬е—фов“µ,2022-08-19,18.101,18.2741,18.101,18.1357,98872588,
603993.SH,¬е—фов“µ,2022-08-22,18.2395,18.551,18.1703,18.551,137579397,
603993.SH,¬е—фов“µ,2022-08-23,18.5164,18.724,18.3433,18.4471,103082475,
603993.SH,¬е—фов“µ,2022-08-24,18.4471,18.6894,17.7549,17.8242,205248819,
603993.SH,¬е—фов“µ,2022-08-25,17.8242,18.101,17.6857,18.0664,112990880,
603993.SH,¬е—фов“µ,2022-08-26,18.0664,18.2395,17.928,17.9626,94170972,
603993.SH,¬е—фов“µ,2022-08-29,17.6857,17.8242,17.4781,17.7896,86276081,
603993.SH,¬е—фов“µ,2022-08-30,17.8242,17.8242,17.5127,17.6165,90295828,
603993.SH,¬е—фов“µ,2022-08-31,17.5127,17.5473,16.9589,17.0281,163390370,
603993.SH,¬е—фов“µ,2022-09-01,17.0281,17.2358,16.8897,17.0627,70017255,
603993.SH,¬е—фов“µ,2022-09-02,17.0974,17.1666,16.8897,16.9589,74681094,
603993.SH,¬е—фов“µ,2022-09-05,16.9589,17.132,16.8205,17.132,72065089,
603993.SH,¬е—фов“µ,2022-09-06,17.1666,17.5127,17.132,17.4781,92374079,
603993.SH,¬е—фов“µ,2022-09-07,17.4088,17.7549,17.3742,17.7203,89645954,
603993.SH,¬е—фов“µ,2022-09-08,17.6857,17.8242,17.5819,17.6857,75675653,
603993.SH,¬е—фов“µ,2022-09-09,17.7896,18.1357,17.6857,17.928,96696018,
603993.SH,¬е—фов“µ,2022-09-13,18.101,18.2741,17.9972,18.0664,121839958,
603993.SH,¬е—фов“µ,2022-09-14,17.7896,17.9626,17.6165,17.7203,90493082,
603993.SH,¬е—фов“µ,2022-09-15,17.7549,17.928,17.132,17.3396,114221559,
603993.SH,¬е—фов“µ,2022-09-16,17.3742,17.4088,16.7859,16.7859,114679173,
603993.SH,¬е—фов“µ,2022-09-19,16.8205,16.8897,16.4052,16.5436,69658724,
603993.SH,¬е—фов“µ,2022-09-20,16.5782,17.2012,16.5436,16.9589,76615891,
603993.SH,¬е—фов“µ,2022-09-21,16.9243,17.0281,16.7166,16.9589,55485137,
603993.SH,¬е—фов“µ,2022-09-22,16.7859,17.0974,16.7859,16.9243,59464685,
603993.SH,¬е—фов“µ,2022-09-23,16.9589,16.9935,16.6474,16.7513,67433493,
603993.SH,¬е—фов“µ,2022-09-26,16.6128,16.7166,16.1975,16.2321,88896016,
603993.SH,¬е—фов“µ,2022-09-27,16.3013,16.4398,16.0244,16.4398,71862079,
603993.SH,¬е—фов“µ,2022-09-28,16.3705,16.3705,15.7476,15.7476,79163589,
603993.SH,¬е—фов“µ,2022-09-29,16.0937,16.5782,16.0244,16.3359,127258327,
603993.SH,¬е—фов“µ,2022-09-30,16.3359,16.7859,16.2321,16.3359,110033197,
603993.SH,¬е—фов“µ,2022-10-10,16.3359,16.4398,15.4015,15.6091,138128730,
603993.SH,¬е—фов“µ,2022-10-11,15.713,16.0591,15.5745,15.7822,81783145,
603993.SH,¬е—фов“µ,2022-10-12,15.5745,15.6437,14.467,15.2976,365006166,
603993.SH,¬е—фов“µ,2022-10-13,15.0554,15.2284,14.8823,14.9515,189508531,
603993.SH,¬е—фов“µ,2022-10-14,15.1246,15.5053,15.0208,15.4361,254058906,
603993.SH,¬е—фов“µ,2022-10-17,15.1938,15.2976,14.9861,15.263,182923582,
603993.SH,¬е—фов“µ,2022-10-18,15.2976,15.3669,15.09,15.1592,122621473,
603993.SH,¬е—фов“µ,2022-10-19,15.1246,15.1938,14.8477,14.8823,144447139,
603993.SH,¬е—фов“µ,2022-10-20,14.7439,14.9861,14.5708,14.7785,106344904,
603993.SH,¬е—фов“µ,2022-10-21,14.8477,14.9169,14.7093,14.7439,79247958,
603993.SH,¬е—фов“µ,2022-10-24,14.8477,14.9861,14.3286,14.3632,162092044,
603993.SH,¬е—фов“µ,2022-10-25,14.3632,14.7439,14.0171,14.6054,134328921,
603993.SH,¬е—фов“µ,2022-10-26,14.5362,14.7439,14.467,14.64,94583527,
603993.SH,¬е—фов“µ,2022-10-27,14.7439,15.0554,14.7093,14.8477,136793315,
603993.SH,¬е—фов“µ,2022-10-28,14.8477,14.8477,14.3632,14.4324,104022227,
603993.SH,¬е—фов“µ,2022-10-31,14.2593,14.5362,14.1209,14.3632,79782495,
603993.SH,¬е—фов“µ,2022-11-01,14.6747,14.9169,14.5708,14.9169,137188017,
603993.SH,¬е—фов“µ,2022-11-02,14.9169,15.2976,14.8131,15.1592,173465758,
603993.SH,¬е—фов“µ,2022-11-03,15.0554,15.09,14.8477,14.9861,113552511,
603993.SH,¬е—фов“µ,2022-11-04,15.0554,15.5745,14.9861,15.5053,204794950,
603993.SH,¬е—фов“µ,2022-11-07,15.9206,16.3013,15.8514,16.1629,303295377,
603993.SH,¬е—фов“µ,2022-11-08,16.0591,16.3359,15.9552,16.1629,149283067,
603993.SH,¬е—фов“µ,2022-11-09,16.4052,16.5436,15.9552,15.9898,121866061,
603993.SH,¬е—фов“µ,2022-11-10,15.886,15.9206,15.6091,15.7822,103855913,
603993.SH,¬е—фов“µ,2022-11-11,16.2667,16.4398,16.0937,16.1975,177004983,
603993.SH,¬е—фов“µ,2022-11-14,16.3705,16.6474,16.1283,16.2667,197729520,
603993.SH,¬е—фов“µ,2022-11-15,16.2667,16.4052,16.0244,16.4052,118801401,
603993.SH,¬е—фов“µ,2022-11-16,16.4052,16.9589,16.2667,16.682,178884646,
603993.SH,¬е—фов“µ,2022-11-17,16.5436,16.6128,16.2667,16.4398,113811093,
603993.SH,¬е—фов“µ,2022-11-18,16.3705,16.509,16.2321,16.2321,80550199,
603993.SH,¬е—фов“µ,2022-11-21,16.1629,16.1629,15.8168,16.1283,68776906,
603993.SH,¬е—фов“µ,2022-11-22,15.9898,16.3013,15.9552,16.0591,62991287,
603993.SH,¬е—фов“µ,2022-11-23,16.1283,16.2321,15.9552,16.0244,52488721,
603993.SH,¬е—фов“µ,2022-11-24,16.1629,16.1975,16.0244,16.0591,50658561,
603993.SH,¬е—фов“µ,2022-11-25,16.0244,16.1629,15.9552,16.0937,49057573,
603993.SH,¬е—фов“µ,2022-11-28,15.9552,15.9552,15.5053,15.7822,85769160,
603993.SH,¬е—фов“µ,2022-11-29,15.713,16.3359,15.713,16.3013,118690002,
603993.SH,¬е—фов“µ,2022-11-30,16.3013,16.4398,16.1283,16.1283,78479167,
603993.SH,¬е—фов“µ,2022-12-01,16.3705,16.6474,16.3705,16.4052,130101996,
603993.SH,¬е—фов“µ,2022-12-02,16.3705,16.4398,16.1283,16.1283,83911697,
603993.SH,¬е—фов“µ,2022-12-05,16.2667,16.7859,16.2667,16.682,156176046,
603993.SH,¬е—фов“µ,2022-12-06,16.6128,16.7513,16.4744,16.7166,87087192,
603993.SH,¬е—фов“µ,2022-12-07,16.5782,16.7513,16.509,16.5436,82604805,
603993.SH,¬е—фов“µ,2022-12-08,16.5436,16.682,16.4744,16.5782,57850673,
603993.SH,¬е—фов“µ,2022-12-09,16.5436,17.4088,16.4744,17.3396,240132891,
603993.SH,¬е—фов“µ,2022-12-12,17.2358,17.2358,16.8897,16.9589,123329540,
603993.SH,¬е—фов“µ,2022-12-13,16.9243,17.4088,16.9243,17.132,104493800,
603993.SH,¬е—фов“µ,2022-12-14,17.132,17.3396,16.8897,16.9243,81159290,
603993.SH,¬е—фов“µ,2022-12-15,16.8551,16.9589,16.5436,16.7166,84417384,
603993.SH,¬е—фов“µ,2022-12-16,16.509,16.682,16.4398,16.5782,53063122,
603993.SH,¬е—фов“µ,2022-12-19,16.6474,16.7513,16.0244,16.1629,90722770,
603993.SH,¬е—фов“µ,2022-12-20,16.0591,16.1283,15.8514,15.9898,52366726,
603993.SH,¬е—фов“µ,2022-12-21,16.0937,16.1283,15.8514,15.9206,43124834,
603993.SH,¬е—фов“µ,2022-12-22,16.0591,16.0937,15.6091,15.6783,50279800,
603993.SH,¬е—фов“µ,2022-12-23,15.5745,15.7822,15.5053,15.713,36589745,
603993.SH,¬е—фов“µ,2022-12-26,15.7476,15.7822,15.5745,15.6783,49072221,
603993.SH,¬е—фов“µ,2022-12-27,15.7822,16.0244,15.7476,15.9898,48942649,
603993.SH,¬е—фов“µ,2022-12-28,15.886,16.2667,15.7822,16.0937,64500058,
603993.SH,¬е—фов“µ,2022-12-29,15.9552,16.0937,15.7822,15.8168,63129986,
603993.SH,¬е—фов“µ,2022-12-30,15.886,15.9898,15.7476,15.7476,43416750,
603993.SH,¬е—фов“µ,2023-01-03,15.6783,16.0937,15.2284,16.0244,85900685,
603993.SH,¬е—фов“µ,2023-01-04,15.9552,16.0244,15.6783,15.8168,62433271,
603993.SH,¬е—фов“µ,2023-01-05,15.886,16.0591,15.7476,15.9206,86127778,
603993.SH,¬е—фов“µ,2023-01-06,15.9206,16.0937,15.8514,15.9898,86318282,
603993.SH,¬е—фов“µ,2023-01-09,16.1283,16.8897,16.1283,16.7513,194703625,
603993.SH,¬е—фов“µ,2023-01-10,16.7859,16.9243,16.5782,16.7166,101041824,
603993.SH,¬е—фов“µ,2023-01-11,16.8551,17.0627,16.7859,16.8551,89552624,
603993.SH,¬е—фов“µ,2023-01-12,17.1666,17.5127,16.9589,17.0281,157401353,
603993.SH,¬е—фов“µ,2023-01-13,17.2358,17.305,16.7859,16.8897,103548496,
603993.SH,¬е—фов“µ,2023-01-16,16.9243,17.132,16.8551,16.8897,114331306,
603993.SH,¬е—фов“µ,2023-01-17,16.8205,16.8897,16.682,16.7859,66518342,
603993.SH,¬е—фов“µ,2023-01-18,16.8551,17.3396,16.8551,17.2704,140504500,
603993.SH,¬е—фов“µ,2023-01-19,17.1666,17.4435,17.132,17.4435,81713135,
603993.SH,¬е—фов“µ,2023-01-20,17.4781,17.8934,17.4435,17.7549,118447674,
603993.SH,¬е—фов“µ,2023-01-30,18.3779,19.4854,18.3087,19.0355,460985197,
603993.SH,¬е—фов“µ,2023-01-31,19.1047,19.8662,19.0009,19.6239,381058634,
603993.SH,¬е—фов“µ,2023-02-01,19.6585,21.1121,19.6585,20.8006,473375191,
603993.SH,¬е—фов“µ,2023-02-02,20.6276,20.6968,20.0392,20.4891,289691100,
603993.SH,¬е—фов“µ,2023-02-03,20.2469,20.4891,19.9008,20.3853,217296270,
603993.SH,¬е—фов“µ,2023-02-06,20.0738,20.0738,19.3816,19.7623,202855353,
603993.SH,¬е—фов“µ,2023-02-07,19.8662,20.6622,19.5893,20.3853,205012233,
603993.SH,¬е—фов“µ,2023-02-08,20.3161,20.766,20.0738,20.1776,168991921,
603993.SH,¬е—фов“µ,2023-02-09,20.0738,20.3507,19.9008,20.2123,112410906,
603993.SH,¬е—фов“µ,2023-02-10,20.2123,20.3161,19.8315,19.9354,116460104,
603993.SH,¬е—фов“µ,2023-02-13,19.8315,20.1776,19.7623,19.8662,131204666,
603993.SH,¬е—фов“µ,2023-02-14,20.0738,20.9391,20.0392,20.5237,321395127,
603993.SH,¬е—фов“µ,2023-02-15,20.4545,21.0429,20.4199,20.4545,168729321,
603993.SH,¬е—фов“µ,2023-02-16,20.2123,20.5237,19.7277,19.97,150743683,
603993.SH,¬е—фов“µ,2023-02-17,20.1776,20.6622,20.1776,20.1776,150741215,
603993.SH,¬е—фов“µ,2023-02-20,20.1084,20.8698,20.0046,20.6968,216026218,
603993.SH,¬е—фов“µ,2023-02-21,20.6968,21.7697,20.593,21.389,389307713,
603993.SH,¬е—фов“µ,2023-02-22,21.2159,21.4928,21.0083,21.2506,141071950,
603993.SH,¬е—фов“µ,2023-02-23,21.3544,21.562,21.0083,21.3544,147268694,
603993.SH,¬е—фов“µ,2023-02-24,21.1467,21.2159,20.593,20.7314,166313269,
603993.SH,¬е—фов“µ,2023-02-27,20.4545,20.7314,20.1084,20.3161,143274370,
603993.SH,¬е—фов“µ,2023-02-28,20.4545,20.593,20.1776,20.4199,92351782,
603993.SH,¬е—фов“µ,2023-03-01,20.4891,21.0083,20.3853,20.9737,140681325,
603993.SH,¬е—фов“µ,2023-03-02,21.0429,21.3544,20.8698,21.0775,134566356,
603993.SH,¬е—фов“µ,2023-03-03,21.1467,21.1467,20.4199,20.6968,129284650,
603993.SH,¬е—фов“µ,2023-03-06,20.593,20.9737,20.2815,20.9045,126567338,
603993.SH,¬е—фов“µ,2023-03-07,20.8698,21.3198,20.6276,20.6622,107971562,
603993.SH,¬е—фов“µ,2023-03-08,20.2469,20.766,20.1776,20.6622,93666852,
603993.SH,¬е—фов“µ,2023-03-09,21.1121,21.1813,20.5237,20.7314,106636272,
603993.SH,¬е—фов“µ,2023-03-10,20.4199,20.593,20.3161,20.3161,66975915,
603993.SH,¬е—фов“µ,2023-03-13,20.3161,20.6968,20.1776,20.4891,100799850,
603993.SH,¬е—фов“µ,2023-03-14,20.593,20.7314,19.97,20.1776,98411489,
603993.SH,¬е—фов“µ,2023-03-15,20.2469,20.4545,20.1776,20.2123,50893445,
603993.SH,¬е—фов“µ,2023-03-16,19.97,19.97,18.4818,18.6202,316160247,
603993.SH,¬е—фов“µ,2023-03-17,18.7586,19.0355,18.4471,18.5856,224037196,
603993.SH,¬е—фов“µ,2023-03-20,18.5856,19.1047,18.3779,18.5164,197837992,
603993.SH,¬е—фов“µ,2023-03-21,18.6894,19.97,18.6202,19.7277,256461755,
603993.SH,¬е—фов“µ,2023-03-22,19.7277,20.2123,19.6585,20.143,159908755,
603993.SH,¬е—фов“µ,2023-03-23,20.143,20.3161,19.97,20.2123,81800909,
603993.SH,¬е—фов“µ,2023-03-24,20.1776,20.4891,20.0738,20.3853,108976506,
603993.SH,¬е—фов“µ,2023-03-27,20.4545,20.593,20.1776,20.4891,94352810,
603993.SH,¬е—фов“µ,2023-03-28,20.4545,20.766,20.2815,20.3853,85314188,
603993.SH,¬е—фов“µ,2023-03-29,20.3853,20.6622,20.3853,20.5237,74231566,
603993.SH,¬е—фов“µ,2023-03-30,20.5584,20.593,20.143,20.5237,79507101,
603993.SH,¬е—фов“µ,2023-03-31,20.5237,20.9737,20.4545,20.7314,120373801,
603993.SH,¬е—фов“µ,2023-04-03,20.7314,20.766,20.2123,20.4545,143878399,
603993.SH,¬е—фов“µ,2023-04-04,20.3853,20.593,20.2469,20.5584,95067459,
603993.SH,¬е—фов“µ,2023-04-06,20.5584,20.6968,20.3161,20.6622,91654776,
603993.SH,¬е—фов“µ,2023-04-07,20.6622,21.0775,20.2815,20.3853,121177645,
603993.SH,¬е—фов“µ,2023-04-10,20.4545,20.8698,20.3853,20.593,110168553,
603993.SH,¬е—фов“µ,2023-04-11,20.6622,21.2852,20.4891,21.1813,202471670,
603993.SH,¬е—фов“µ,2023-04-12,21.2852,21.5967,21.1467,21.3544,137231971,
603993.SH,¬е—фов“µ,2023-04-13,21.3544,21.5967,21.1121,21.2852,107268534,
603993.SH,¬е—фов“µ,2023-04-14,21.5274,22.2196,21.4928,22.185,236915899,
603993.SH,¬е—фов“µ,2023-04-17,22.012,22.185,21.4236,21.9774,219562274,
603993.SH,¬е—фов“µ,2023-04-18,21.8389,22.1158,21.562,21.9081,110708512,
603993.SH,¬е—фов“µ,2023-04-19,23.5348,24.0886,23.3618,23.9501,512130665,
603993.SH,¬е—фов“µ,2023-04-20,23.9155,24.0194,22.9118,23.2233,287381246,
603993.SH,¬е—фов“µ,2023-04-21,23.4656,23.604,22.7734,22.808,143645777,
603993.SH,¬е—фов“µ,2023-04-24,22.7388,22.7734,21.4582,21.6659,234596619,
603993.SH,¬е—фов“µ,2023-04-25,21.8389,22.0466,21.0429,21.389,147623697,
603993.SH,¬е—фов“µ,2023-04-26,21.1467,21.3544,20.766,21.0083,151302639,
603993.SH,¬е—фов“µ,2023-04-27,20.8352,20.8698,20.143,20.3853,175998704,
603993.SH,¬е—фов“µ,2023-04-28,20.4891,20.9391,20.4545,20.6276,170164300,
603993.SH,¬е—фов“µ,2023-05-04,20.3507,20.3507,19.5893,19.7277,280601112,
603993.SH,¬е—фов“µ,2023-05-05,19.7623,20.0738,19.347,19.4508,164903822,
603993.SH,¬е—фов“µ,2023-05-08,19.7277,20.8352,19.6585,20.2469,215692247,
603993.SH,¬е—фов“µ,2023-05-09,20.2815,20.9045,20.2123,20.2815,167395708,
603993.SH,¬е—фов“µ,2023-05-10,20.2469,20.4891,20.0046,20.1084,106391329,
603993.SH,¬е—фов“µ,2023-05-11,20.0392,20.1084,19.4854,19.5893,143391045,
603993.SH,¬е—фов“µ,2023-05-12,19.2778,19.3124,18.2049,18.3433,285850413,
603993.SH,¬е—фов“µ,2023-05-15,18.3087,19.0009,18.3087,18.8971,115223010,
603993.SH,¬е—фов“µ,2023-05-16,18.8971,19.0009,18.6894,18.7586,69270071,
603993.SH,¬е—фов“µ,2023-05-17,18.5164,18.724,18.3779,18.5164,84996568,
603993.SH,¬е—фов“µ,2023-05-18,18.8279,19.0009,18.5856,18.6894,74783152,
603993.SH,¬е—фов“µ,2023-05-19,18.5164,18.5856,18.3087,18.4818,70738398,
603993.SH,¬е—фов“µ,2023-05-22,18.4818,18.6202,18.3433,18.5164,59397402,
603993.SH,¬е—фов“µ,2023-05-23,18.4471,18.5164,18.1357,18.1357,78371807,
603993.SH,¬е—фов“µ,2023-05-24,18.0318,18.3779,17.8588,18.1703,70000581,
603993.SH,¬е—фов“µ,2023-05-25,17.9972,18.0664,17.6511,17.8588,81432801,
603993.SH,¬е—фов“µ,2023-05-26,17.8934,18.1703,17.7549,18.1703,49755097,
603993.SH,¬е—фов“µ,2023-05-29,18.2741,18.3433,18.0664,18.1703,49279453,
603993.SH,¬е—фов“µ,2023-05-30,18.2395,18.2741,17.8934,18.1703,49353800,
603993.SH,¬е—фов“µ,2023-05-31,18.101,18.1703,17.8934,18.1357,60922146,
603993.SH,¬е—фов“µ,2023-06-01,18.1357,18.5164,17.8934,18.3087,96922325,
603993.SH,¬е—фов“µ,2023-06-02,18.4471,19.0009,18.4471,18.9317,153850761,
603993.SH,¬е—фов“µ,2023-06-05,18.9317,18.9663,18.6548,18.8279,68290060,
603993.SH,¬е—фов“µ,2023-06-06,18.8971,19.1393,18.5856,18.6202,90122989,
603993.SH,¬е—фов“µ,2023-06-07,18.6894,19.0009,18.4818,18.6548,62668942,
603993.SH,¬е—фов“µ,2023-06-08,18.5856,18.9317,18.551,18.724,51736993,
603993.SH,¬е—фов“µ,2023-06-09,18.8625,18.8971,18.6548,18.6894,67805147,
603993.SH,¬е—фов“µ,2023-06-12,18.6894,18.724,18.3433,18.6548,92156517,
603993.SH,¬е—фов“µ,2023-06-13,18.5856,18.6202,18.4471,18.5856,51938528,
603993.SH,¬е—фов“µ,2023-06-14,18.8279,19.4854,18.7932,19.0701,227843795,
603993.SH,¬е—фов“µ,2023-06-15,19.0009,19.3816,18.6202,19.3124,163493342,
603993.SH,¬е—фов“µ,2023-06-16,19.3124,19.6239,19.174,19.5893,144411193,
603993.SH,¬е—фов“µ,2023-06-19,19.5547,19.6239,18.8625,19.0009,138185557,
603993.SH,¬е—фов“µ,2023-06-20,19.0009,19.2778,18.8279,19.1047,81937501,
603993.SH,¬е—фов“µ,2023-06-21,19.0355,19.1393,18.4471,18.4818,105839591,
603993.SH,¬е—фов“µ,2023-06-26,18.4125,18.5856,18.0664,18.2049,61122306,
603993.SH,¬е—фов“µ,2023-06-27,18.1703,18.7586,17.928,18.6202,109352162,
603993.SH,¬е—фов“µ,2023-06-28,18.551,18.7586,18.3779,18.5856,69543429,
603993.SH,¬е—фов“µ,2023-06-29,18.551,18.6548,18.3433,18.3779,77866876,
603993.SH,¬е—фов“µ,2023-06-30,18.3087,18.6202,18.2741,18.4471,56449978,
603993.SH,¬е—фов“µ,2023-07-03,18.5856,19.2778,18.5164,19.2432,153349673,
603993.SH,¬е—фов“µ,2023-07-04,19.347,19.6239,18.9663,19.1393,79645997,
603993.SH,¬е—фов“µ,2023-07-05,19.0355,19.5893,19.0009,19.3816,126017714,
603993.SH,¬е—фов“µ,2023-07-06,19.3816,19.4162,18.9663,19.0701,84257615,
603993.SH,¬е—фов“µ,2023-07-07,19.035,19.1052,18.7189,18.9648,70718937,
603993.SH,¬е—фов“µ,2023-07-10,19.0701,19.3511,19.035,19.2106,68901285,
603993.SH,¬е—фов“µ,2023-07-11,19.2106,19.4564,18.9999,19.4213,75914485,
603993.SH,¬е—фов“µ,2023-07-12,19.4213,19.5969,19.316,19.3862,87511855,
603993.SH,¬е—фов“µ,2023-07-13,19.7725,20.5452,19.7023,20.3696,232719092,
603993.SH,¬е—фов“µ,2023-07-14,20.6505,20.9666,20.4047,20.51,138070994,
603993.SH,¬е—фов“µ,2023-07-17,19.9832,20.6505,19.7725,20.2291,116316786,
603993.SH,¬е—фов“µ,2023-07-18,20.1588,20.4047,20.0535,20.194,70198497,
603993.SH,¬е—фов“µ,2023-07-19,20.5803,20.7559,20.3344,20.5452,133444098,
603993.SH,¬е—фов“µ,2023-07-20,20.5452,20.8612,20.4047,20.5452,120384139,
603993.SH,¬е—фов“µ,2023-07-21,20.5452,20.6856,20.194,20.4047,74056385,
603993.SH,¬е—фов“µ,2023-07-24,20.4749,20.51,20.1237,20.194,57231416,
603993.SH,¬е—фов“µ,2023-07-25,20.6505,21.5988,20.6505,21.0017,147093905,
603993.SH,¬е—фов“µ,2023-07-26,21.1071,21.3529,20.8964,21.1773,85982783,
603993.SH,¬е—фов“µ,2023-07-27,21.1773,21.2124,20.7559,20.791,76854829,
603993.SH,¬е—фов“µ,2023-07-28,20.6154,21.2124,20.51,21.1773,100883637,
603993.SH,¬е—фов“µ,2023-07-31,21.4934,22.0553,21.3529,21.669,157418281,
603993.SH,¬е—фов“µ,2023-08-01,22.0904,22.7577,21.8095,21.95,174587104,
603993.SH,¬е—фов“µ,2023-08-02,21.8095,21.8797,21.5285,21.6339,79832416,
603993.SH,¬е—фов“µ,2023-08-03,21.4232,21.5636,21.1773,21.4232,107166151,
603993.SH,¬е—фов“µ,2023-08-04,21.7392,22.1607,21.3178,21.4232,128975374,
603993.SH,¬е—фов“µ,2023-08-07,21.388,21.5285,21.1773,21.4583,50832633,
603993.SH,¬е—фов“µ,2023-08-08,21.4583,21.7392,21.1422,21.5636,81744656,
603993.SH,¬е—фов“µ,2023-08-09,21.388,21.5988,21.3529,21.5285,43658383,
603993.SH,¬е—фов“µ,2023-08-10,21.4934,21.6339,21.2476,21.388,52436217,
603993.SH,¬е—фов“µ,2023-08-11,21.388,21.5285,20.791,20.8964,91154932,
603993.SH,¬е—фов“µ,2023-08-14,20.6505,20.7559,20.2642,20.6154,82969812,
603993.SH,¬е—фов“µ,2023-08-15,20.6505,20.791,20.1588,20.51,62176455,
603993.SH,¬е—фов“µ,2023-08-16,20.2291,20.5803,20.2291,20.3344,41325250,
603993.SH,¬е—фов“µ,2023-08-17,20.1237,20.3696,19.913,20.3696,64707258,
603993.SH,¬е—фов“µ,2023-08-18,20.51,20.51,19.913,19.913,53426459,
603993.SH,¬е—фов“µ,2023-08-21,19.8779,20.1588,19.7725,19.8076,54594627,
603993.SH,¬е—фов“µ,2023-08-22,19.9832,20.6505,19.9481,20.4398,113643123,
603993.SH,¬е—фов“µ,2023-08-23,20.4749,20.4749,19.9832,19.9832,86142882,
603993.SH,¬е—фов“µ,2023-08-24,20.2993,20.8964,20.2642,20.5452,110831201,
603993.SH,¬е—фов“µ,2023-08-25,20.3696,20.6154,20.194,20.3696,86689695,
603993.SH,¬е—фов“µ,2023-08-28,21.2476,21.388,20.0184,20.1237,142741803,
603993.SH,¬е—фов“µ,2023-08-29,20.2291,20.51,19.7725,20.2642,112462975,
603993.SH,¬е—фов“µ,2023-08-30,20.3344,20.5803,20.2291,20.2993,81948436,
603993.SH,¬е—фов“µ,2023-08-31,20.3344,20.5803,20.0886,20.1237,59730053,
603993.SH,¬е—фов“µ,2023-09-01,20.1588,21.2124,20.1588,20.8612,132265513,
603993.SH,¬е—фов“µ,2023-09-04,21.4232,21.8797,21.2827,21.669,189321542,
603993.SH,¬е—фов“µ,2023-09-05,21.5988,21.7744,21.388,21.7041,77982802,
603993.SH,¬е—фов“µ,2023-09-06,22.1256,22.3012,21.5285,21.95,127751696,
603993.SH,¬е—фов“µ,2023-09-07,21.9851,22.0553,21.5636,21.6339,76994695,
603993.SH,¬е—фов“µ,2023-09-08,21.5636,21.5988,21.3178,21.3529,38085829,
603993.SH,¬е—фов“µ,2023-09-11,21.4232,21.95,21.388,21.7392,90831844,
603993.SH,¬е—фов“µ,2023-09-12,21.8446,22.0904,21.6339,21.669,69256748,
603993.SH,¬е—фов“µ,2023-09-13,21.669,21.7744,21.388,21.5988,58885203,
603993.SH,¬е—фов“µ,2023-09-14,21.7041,22.0553,21.5988,21.9851,107123390,
603993.SH,¬е—фов“µ,2023-09-15,22.4065,22.6172,22.0904,22.3012,153355937,
603993.SH,¬е—фов“µ,2023-09-18,22.3012,22.4065,21.7392,21.95,86258060,
603993.SH,¬е—фов“µ,2023-09-19,21.8797,22.1607,21.7392,22.1256,71675879,
603993.SH,¬е—фов“µ,2023-09-20,22.0202,22.1256,21.8095,21.8797,45180508,
603993.SH,¬е—фов“µ,2023-09-21,21.7392,21.8797,21.4583,21.5636,71167572,
603993.SH,¬е—фов“µ,2023-09-22,21.3529,21.5988,21.2124,21.388,96707918,
603993.SH,¬е—фов“µ,2023-09-25,21.4232,21.5285,21.2827,21.3529,50229807,
603993.SH,¬е—фов“µ,2023-09-26,21.388,21.6339,21.2476,21.3529,44899104,
603993.SH,¬е—фов“µ,2023-09-27,21.3178,21.388,20.9666,21.1071,84681995,
603993.SH,¬е—фов“µ,2023-09-28,21.1071,21.2476,20.5452,20.7559,98714031,
603993.SH,¬е—фов“µ,2023-10-09,20.6505,21.0368,20.2993,21.0017,78141057,
603993.SH,¬е—фов“µ,2023-10-10,21.0017,21.072,20.6154,20.6856,58019500,
603993.SH,¬е—фов“µ,2023-10-11,20.791,20.8261,20.4047,20.51,76237662,
603993.SH,¬е—фов“µ,2023-10-12,20.6154,20.9666,20.6154,20.7559,74411233,
603993.SH,¬е—фов“µ,2023-10-13,20.6154,20.6154,20.2642,20.2993,57296189,
603993.SH,¬е—фов“µ,2023-10-16,20.3344,20.4749,20.2291,20.2993,55092828,
603993.SH,¬е—фов“µ,2023-10-17,20.2993,20.4047,20.1237,20.1588,56937242,
603993.SH,¬е—фов“µ,2023-10-18,20.194,20.194,19.7023,19.7374,74862754,
603993.SH,¬е—фов“µ,2023-10-19,19.5969,19.6672,19.3511,19.3862,65744367,
603993.SH,¬е—фов“µ,2023-10-20,19.316,19.4916,18.7892,18.8945,111611115,
603993.SH,¬е—фов“µ,2023-10-23,18.8243,18.8243,17.9463,18.0868,107268826,
603993.SH,¬е—фов“µ,2023-10-24,18.2624,18.7189,18.2624,18.6487,107384991,
603993.SH,¬е—фов“µ,2023-10-25,19.2106,19.316,18.754,18.754,100426245,
603993.SH,¬е—фов“µ,2023-10-26,18.6136,18.8594,18.4028,18.7892,81040774,
603993.SH,¬е—фов“µ,2023-10-27,18.754,19.1755,18.4731,19.0701,94630249,
603993.SH,¬е—фов“µ,2023-10-30,19.2106,19.8779,19.1052,19.7374,155464018,
603993.SH,¬е—фов“µ,2023-10-31,19.6672,19.6672,19.2106,19.4564,83881755,
603993.SH,¬е—фов“µ,2023-11-01,19.4213,19.4564,19.0701,19.0701,78744625,
