指标名称,中信行业指数:家电,中信行业指数:房地产,中信行业指数:建筑,中信行业指数:煤炭,中信行业指数:电力设备及新能源,中信行业指数:汽车,中信行业指数:基础化工,中信行业指数:银行,中信行业指数:电子,中信行业指数:非银行金融,中信行业指数:石油石化,中信行业指数:钢铁,中信行业指数:建材,中信行业指数:电力及公用事业,中信行业指数:有色金属,中信行业指数:计算机,中信行业指数:食品饮料,中信行业指数:国防军工,中信行业指数:医药,中信行业指数:消费者服务,中信行业指数:农林牧渔,中信行业指数:传媒,中信行业指数:交通运输,中信行业指数:机械,中信行业指数:纺织服装,中信行业指数:通信,中信行业指数:轻工制造,中信行业指数:综合金融,中信行业指数:商贸零售,中信行业指数:综合
单位,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点
指标ID,M0331615,M0331622,M0331606,M0331601,M0331610,M0331612,M0331605,M0331620,M0331624,M0331621,M0331600,M0331604,M0331607,M0331603,M0331602,M0331626,M0331618,M0331611,M0331617,M0331614,M0331619,M0331627,M0331623,M0331609,M0331616,M0331625,M0331608,M0331629,M0331613,M0331628
2021-09-22,14056.3496,5561.794,3646.7889,3193.57,12950.8493,9967.409,9275.886,8049.9483,8816.0155,8638.823,3216.8849,2499.9741,9770.4994,2914.4231,8781.4533,6019.2297,28810.6063,9859.8981,14874.5209,11464.6111,5573.9179,2320.5507,1969.1897,7384.9742,3031.5957,3809.4947,3966.1461,857.8627,4067.4722,4319.2688
2021-09-23,14141.9393,5673.8005,3711.4263,3146.0392,12940.3436,10006.3413,9090.639,8042.8381,8932.494,8748.2702,3135.1042,2537.6533,9888.5344,2970.9566,8730.5759,6109.633,29019.6754,10103.9056,14831.1263,11454.7823,5709.3262,2342.999,1977.0354,7441.0149,3046.7835,3865.0106,4094.7313,867.047,4117.2459,4342.5683
2021-09-24,14063.633,5620.7078,3622.4812,2924.342,12997.9862,9919.3313,8802.5532,7987.0347,8856.6162,8644.1782,3055.1125,2401.0882,9432.8232,2922.812,8440.3094,6117.5199,30046.47,10006.653,14922.6046,11754.979,5723.5634,2329.342,1976.0401,7333.0914,3014.4823,3814.3291,4009.9449,857.4839,4086.0914,4251.2327
2021-09-27,14164.7258,5445.9772,3443.9206,2841.7958,12832.5368,9792.0647,8427.7166,7991.2521,8804.9371,8545.1347,3000.9431,2267.9851,9048.1684,2863.9336,7917.4005,6046.6353,32013.3318,9680.041,15025.5255,11927.4028,5898.2113,2276.2147,1920.1512,7106.9294,2927.3057,3783.7232,3913.4338,829.1213,4007.8119,4045.5566
2021-09-28,14313.8731,5631.1937,3464.1244,2978.2929,12723.7514,9718.97,8316.2734,8128.4494,8795.2109,8636.0335,3086.9168,2271.5445,9166.0092,2953.721,7846.973,6046.3475,31577.6294,9809.7689,14932.9489,11869.5974,5839.3964,2254.0825,1909.9851,7125.7442,2919.5569,3786.8904,3913.6115,836.7664,4008.722,4073.213
2021-09-29,14343.5821,5582.5006,3393.4689,2816.9398,12582.6098,9442.1417,7995.4652,8209.2992,8608.7829,8532.6296,2918.5025,2145.7186,8863.7277,2862.3069,7530.4955,5891.8703,31537.9804,9423.4965,14650.2575,11726.5306,5894.3388,2195.7818,1860.9036,6919.9277,2852.652,3702.5616,3797.4928,810.7277,3922.6123,3975.8138
2021-09-30,14322.9002,5643.5267,3420.6017,2915.068,12952.1376,9628.0009,8287.062,8116.0971,8738.3243,8459.67,2954.6177,2197.6167,9045.9553,2913.9357,7739.8359,6023.7771,31750.2443,9524.4362,14899.5637,11952.9372,5962.1597,2241.4505,1876.9463,7083.9532,2892.5298,3741.8492,3860.8561,820.4707,3982.2209,4050.8514
2021-10-08,14739.6901,5624.8445,3405.1789,2810.2484,12754.6009,9809.9089,8165.8143,8235.146,8824.9862,8719.3262,3000.0087,2163.354,9155.4521,2871.2246,7642.8691,6119.7265,32453.7312,9393.0744,14972.5768,12383.9678,6246.8527,2298.4997,1918.1961,7106.6258,2977.7389,3825.6806,3951.3901,846.2583,4059.8598,4075.2886
2021-10-11,14638.8616,5679.2145,3347.2455,2914.8042,12479.6625,9912.9904,8161.4061,8427.025,8791.7898,8711.9838,2969.1436,2130.1204,9147.0889,2785.005,7740.065,6092.5958,32456.1218,9609.6368,14772.3115,12192.4168,6301.1755,2299.9515,1920.6365,7068.2057,3006.1536,3891.4398,3947.3485,843.1895,4074.3243,4081.6989
2021-10-12,14599.8291,5707.875,3269.6899,2868.0322,12228.2451,9837.1045,7952.6128,8427.6201,8561.9082,8536.6602,2882.5959,2054.7424,8995.5703,2711.78,7501.1074,5952.1851,32491.2207,9311.3115,14754.4492,12209.707,6222.4956,2247.9946,1895.826,6911.2305,2993.6345,3843.229,3879.4395,833.1895,4038.9153,4027.7097
2021-10-13,14543.8291,5683.7354,3254.8665,2719.3721,12617.707,10158.0898,8019.0781,8410.5986,8683.6963,8516.3486,2814.3088,2057.4495,9081.8623,2623.5303,7628.0166,5991.1655,33557.5117,9353.2168,15057.4111,12676.4482,6184.959,2260.541,1886.0916,6991.1372,2992.5295,3866.5061,3880.9292,831.756,4036.4221,4043.8416
2021-10-14,14440.958,5570.019,3265.929,2704.7336,12798.0732,10267.2002,8041.936,8326.9287,8683.6768,8495.9258,2817.741,2068.0796,9072.7373,2613.3352,7788.3457,5997.792,33301.4883,9532.8633,14823.498,12737.0859,6097.5293,2270.4309,1884.4165,7145.9482,2999.5234,3838.7837,3882.6577,838.4255,4082.906,4050.3503
2021-10-15,14525.8711,5544.6631,3233.9248,2797.9529,13086.7275,10376.6943,8109.4429,8403.252,8800.6201,8439.6465,2835.3428,2063.9678,9103.3115,2607.4502,7886.8384,6047.3804,33102.9648,9587.9375,14663.6006,12560.5137,6022.7876,2253.2385,1850.908,7158.6006,2952.6699,3850.4714,3824.8733,833.9838,4017.4143,4025.0764
2021-10-18,14319.6719,5476.0161,3280.8328,2956.0676,13446.9932,10468.9902,8292.8945,8329.7441,8717.9824,8413.0293,2917.6658,2104.1157,9077.4434,2666.207,8125.9912,6003.1763,31251.0684,9725.1787,14421.3164,12249.5957,6129.48,2235.9678,1858.1656,7243.5503,2977.2151,3830.2759,3826.8389,841.4467,3999.0796,4053.3679
2021-10-19,14444.6914,5438.5996,3308.4915,2954.1563,13452.5313,10483.79,8370.3936,8393.7969,8800.7646,8532.2344,2936.3157,2108.6995,9159.0889,2678.7029,8163.5078,6050.8101,31700.002,9709.1104,14633.1328,12142.9482,6402.0254,2246.7219,1876.3972,7302.2837,2965.8916,3850.3362,3872.188,850.2343,4017.5679,4021.9836
2021-10-20,14176.7686,5398.834,3298.4504,2756.1724,13655.1133,10597.1309,8469.8516,8338.0518,8771.4912,8500.5693,2886.7595,2111.5769,9112.1074,2731.3682,8122.1406,6050.2837,31899.6367,9811.4629,14497.8506,12051.1621,6278.1162,2247.8999,1860.2902,7330.6875,2944.9646,3833.0449,3837.1726,856.9371,4038.7209,4078.4924
2021-10-21,14427.6396,5501.1348,3304.2788,2855.708,13534.0469,10505.6797,8472.5957,8510.0928,8682.8662,8645.8682,2912.9241,2112.7065,9100.6055,2705.8513,8186.3247,6012.7676,31990.6152,9670.0615,14456.9111,11973.2607,6193.9346,2236.4131,1862.9819,7241.0107,2931.0869,3784.0728,3835.3032,856.0177,4042.6848,4037.467
2021-10-22,15018.876,5583.8408,3284.321,2693.2969,13395.1924,10577.7666,8396.8213,8529.7373,8802.3262,8655.6914,2828.5823,2035.2004,9268.54,2636.7,7897.4053,5991.3276,32678.1758,9655.8398,14443.6299,12303.3525,6136.5039,2254.2183,1832.9224,7178.0723,2907.0684,3769.1858,3869.7654,846.4207,4023.9333,3957.3203
2021-10-25,14720.3486,5469.3076,3331.0667,2759.4116,13894.6729,10860.2617,8602.1719,8535.459,8828.3789,8715.8799,2873.1528,2055.2104,9167.6572,2670.4365,8032.8018,6004.4136,32388.2969,9822.7666,14491.4648,12164.0605,6146.3467,2243.9592,1839.1978,7277.2559,2905.4492,3802.0535,3839.2983,848.6061,4012.8127,4059.4272
2021-10-26,14450.165,5356.7266,3347.0156,2756.395,13800.5088,10890.2734,8517.0098,8542.9189,8935.7705,8590.7979,2874.7891,2061.5732,9083.7793,2678.7234,8090.5415,5978.6636,32331.9727,9790.6318,14375.2061,12148.1064,6056.9844,2225.5042,1834.6248,7260.7695,2877.6147,3819.8767,3824.8816,859.0482,3991.7014,4074.5903
2021-10-27,13887.2402,5285.9658,3316.5215,2653.9658,14092.1758,10834.7588,8561.4238,8468.5869,8795.0771,8417.335,2831.2283,2029.6731,8786.7197,2720.3958,7947.0386,5852.918,31665.0918,9818.5684,14074.3643,11884.1729,6068.0693,2191.3,1817.6853,7193.9434,2842.1089,3781.9216,3731.6804,845.9778,3927.0898,4014.8762
2021-10-28,13970.7969,5180.1821,3254.6504,2487.76,13940.0479,10543.083,8288.9717,8415.6162,8718.3496,8360.0205,2671.8149,1951.2424,8745.0371,2674.2466,7605.7896,5814.291,31873.1152,9630.4678,13975.707,12060.502,5972.5942,2183.8567,1812.8232,7035.5781,2821.4685,3736.8408,3716.7725,828.777,3890.6462,3989.3577
2021-10-29,14129.4102,5125.8179,3292.4421,2470.0437,14327.7617,10711.9043,8379.6387,8381.6514,8875.4922,8283.5137,2685.395,1975.5494,8749.0215,2681.3655,7685.2583,5939.4121,32265.8184,9910.5635,14206.2461,12259.2598,6129.5376,2259.4351,1842.9066,7143.7451,2869.5479,3789.5276,3768.9565,841.9343,3977.512,4022.3159
2021-11-01,14552.8096,5081.9106,3328.4993,2497.1665,14362.2031,10650.0039,8387.1143,8464.5586,9068.0498,8355.2549,2676.2571,1962.3716,8740.1768,2692.8274,7575.481,5967.2422,31757.6621,10119.7217,14027.541,11547.1807,6213.9746,2282.3516,1823.7643,7239.3203,2908.4519,3850.5713,3776.0745,845.2427,4011.4751,4034.3455
2021-11-02,14245.2578,4967.6772,3243.7605,2416.4587,14252.9346,10714.0635,8196.2305,8225.5303,9123.6855,8220.0664,2609.5476,1896.0498,8539.0439,2614.0491,7504.8828,5908.647,31819.9629,10371.1006,13888.1455,10983.8809,6292.6997,2241.1121,1808.9783,7246.7036,2893.7266,3855.7898,3738.175,827.1616,3957.219,3944.0903
2021-11-03,14124.0176,5045.04,3267.5847,2506.8474,13968.0332,10592.1484,8160.9238,8212.7246,9107.5713,8227.1748,2599.0806,1907.8934,8611.1309,2628.8416,7483.605,5964.187,31412.8984,10243.7012,14025.0859,11182.5342,6457.2925,2277.9436,1812.6267,7220.2026,2897.7612,3865.2341,3775.5957,832.2918,3962.8591,3935.0259
2021-11-04,14323.5273,5028.2471,3272.3525,2478.6643,14308.0088,10974.5186,8206.2393,8184.5825,9242.1865,8213.2363,2567.7961,1904.5906,8694.3818,2653.8262,7497.4468,6008.3398,32398.6621,10380.2861,14084.2568,11295.0977,6550.7686,2320.062,1809.7115,7329.2715,2922.0981,3945.4604,3837.6948,835.7155,3980.9421,3990.1501
2021-11-05,14309.3018,4954.5151,3200.895,2376.145,13992.6084,10962.0293,7943.2588,8154.7222,9280.0459,8192.8027,2474.186,1842.3176,8454.2871,2568.3413,7435.2104,6052.356,32473.123,10250.9023,14090.3076,11212.5986,6424.3823,2359.2493,1787.3024,7297.9507,2904.2349,3962.563,3838.1851,839.332,3950.4778,3917.6208
2021-11-08,14241.3916,5010.3657,3217.3604,2396.655,14346.7139,11039.7695,8069.8174,8120.8384,9194.4434,8260.2139,2509.3186,1884.2946,8450.2979,2586.8721,7765.2041,6056.6343,32297.541,10315.7998,13763.2842,11304.1914,6390.1021,2389.8386,1807.2365,7324.1978,2916.9785,3951.7427,3858.5657,846.2303,3953.604,4021.1606
2021-11-09,14111.2285,5013.7148,3242.7458,2367.769,14458.8682,11072.5527,8200.4258,8120.9102,9346.3721,8271.5352,2506.8743,1886.9847,8526.7783,2602.8147,7801.2637,6127.3662,31975.0566,10664.668,13900.7344,11309.3564,6446.2559,2384.5134,1798.5707,7357.0767,2926.0298,3986.5032,3852.4033,854.9376,3961.8157,4061.4072
2021-11-10,14050.3027,5153.6021,3253.5322,2322.7058,14284.4238,10931.4258,8107.1787,8089.9619,9416.8896,8224.5957,2502.5867,1881.5177,8436.4365,2577.6399,7660.6997,6135.9258,31362,10664.3867,14133.4619,11244.9473,6393.8638,2406.1833,1789.837,7356.2368,2927.0146,4009.6123,3850.5659,875.4897,3943.3938,4018.1108
2021-11-11,14488.6465,5458.4429,3302.5537,2345.4214,14328.168,10983.5674,8169.6729,8307.4805,9548.5322,8468.5586,2516.1643,1912.4038,8826.6699,2570.8604,7697.9438,6213.4004,31551.6758,10700.5869,14138.5625,11295.4775,6427.3521,2444.5933,1811.4055,7402.8452,2937.4644,4070.7869,3903.479,888.4609,3978.061,4028.7979
2021-11-12,14542.1943,5378.396,3302.4492,2310.6289,14466.999,11069.8379,8223.54,8274.333,9585.4531,8410.2676,2528.8862,1891.4323,8782.748,2574.0801,7719.8823,6266.0806,31321.9297,11057.9678,14131.4297,11208.002,6528.0708,2438.48,1824.3024,7484.0269,2927.1079,4120.7139,3942.8052,893.0831,3954.1052,4036.2026
2021-11-15,14693.2119,5331.144,3299.0967,2305.3584,14113.084,10912.0791,8076.2192,8322.0439,9558.6875,8374.1045,2518.0974,1885.587,8792.8477,2593.7839,7519.9204,6310.4146,31547.166,10914.124,14363.9775,11459.4141,6503.1367,2496.3372,1815.0085,7437.271,2970.9346,4111.8672,3992.8394,885.6183,3956.8945,4022.4668
2021-11-16,14780.8867,5284.4233,3260.7332,2271.0417,13908.6563,10755.6748,7964.7661,8271.3047,9449.6377,8291.4482,2500.1758,1851.5574,8696.6543,2566.6377,7382.3555,6261.1353,32269.7188,10488.0166,14704.4443,11506.2324,6470.4834,2509.5906,1822.4344,7346.2202,2964.0051,4134.0884,3988.5913,878.2146,3968.4946,3983.8567
2021-11-17,14684.5596,5309.2339,3281.6628,2292.6101,14286.5088,10886.1123,8099.7969,8206.5479,9532.0752,8265.9229,2555.1655,1884.8025,8720.2168,2591.3245,7638.9102,6312.8057,32049.7441,10693.668,14739.2227,11462.1582,6434.8618,2518.032,1825.1202,7473.7754,2990.3892,4181.0547,4002.5149,881.6493,3988.3101,4030.8208
2021-11-18,14403.085,5237.3618,3267.5393,2318.4871,14285.2988,10774.5518,8117.957,8151.2529,9410.7109,8175.2251,2531.6431,1912.8634,8719.8887,2612.3169,7787.3599,6204.4277,31892.4199,10979.8271,14447.1045,11175.6465,6440.0195,2448.9229,1830.7361,7452.3169,2997.6843,4111.3145,3944.0012,866.1701,3959.1782,4004.0383
2021-11-19,14509.2119,5404.8833,3290.7815,2368.6272,14553.0361,10935,8206.2373,8245.9131,9567.8896,8320.1113,2571.2456,1940.2485,8883.957,2625.2705,7857.2422,6272.8911,32285.0254,10981.8916,14463.9141,11214.8604,6410.5166,2465.96,1860.4608,7536.5122,3021.9844,4146.0996,3950.9207,868.9504,3987.7153,4034.3381
2021-11-22,14525.5518,5309.0073,3301.6655,2382.1821,14960.9326,11304.1025,8388.2783,8167.7573,9855.0908,8322.8291,2605.9014,1949.2322,8897.6758,2629.6226,8122.5391,6339.168,32529.9863,11079.9668,14368.1494,11178.7217,6398.5073,2463.2527,1861.2798,7641.792,3017.0691,4215.2998,3965.2646,858.8925,4021.2273,4077.1877
2021-11-23,14499.6016,5347.1875,3313.6204,2413.4517,14869.1885,11304.9375,8359.0156,8181.1177,9812.3848,8347.958,2609.2007,1993.1387,8857.7998,2632.2646,8113.9785,6323.4287,32731.0469,11017.1416,14383.1514,11060.2402,6347.2847,2461.0525,1859.356,7676.0464,3033.6968,4215.7803,3994.1055,868.0444,4051.0662,4089.0649
2021-11-24,14522.4814,5383.6558,3311.8362,2466.4246,14577.9258,11173.2334,8289.6152,8188.9805,9805.4961,8349.6094,2607.99,2016.0554,8886.1445,2644.7649,8189.8818,6283.6318,33412.1914,10845.4766,14500.9053,11078.4766,6226.5942,2492.7942,1856.3673,7611.2539,3085.0093,4263.5361,4008.6584,866.9423,4080.1008,4127.9243
2021-11-25,14387.2314,5364.1113,3317.1177,2436.9812,14522.9043,11037.2441,8275.4639,8159.5439,9767.252,8315.0469,2597.7441,1991.0568,8921.8232,2650.062,8201.5898,6284.7847,33400.6484,10777.125,14698.2266,10846.3457,6229.5864,2435.6169,1843.3512,7570.6011,3074.7983,4208.9707,4006.6362,875.7956,4043.6672,4081.0444
2021-11-26,14316.8018,5324.2173,3297.1504,2382.7612,14663.415,11015.2783,8360.1455,8080.6611,9599.9404,8236.1875,2590.825,2029.2749,8848.6768,2644.7251,8299.4414,6267.7148,33179.1055,10740.5967,14682.3486,10710.3926,6177.2168,2409.0298,1826.7681,7571.3804,3065.1069,4155.3691,3974.6372,917.4283,4033.3889,4096.8472
2021-11-29,14126.9443,5248.769,3307.4429,2363.4719,14877.2441,11145.8906,8417.7969,8047.1221,9656.9717,8170.0859,2569.2859,2018.2036,8783.418,2656.7036,8338.8613,6237.2363,33540.6563,11026.1816,14723.1436,10431.0176,6195.5386,2380.6797,1817.4727,7583.7446,3031.6396,4150.1304,3950.6099,910.8597,3986.7791,4075.9155
2021-11-30,14140.2402,5236.1343,3328.7898,2367.7964,14877.5684,11225.2832,8440.834,8022.7485,9723.9746,8170.1626,2577.3262,2006.9679,8800.1719,2656.8047,8257.7305,6337.4478,32862.5977,11269.9346,14700.6768,10454.3984,6130.0703,2379.5117,1834.9597,7610.2153,3037.1418,4194.8843,3971.0759,927.2663,3996.5173,4111.6963
2021-12-01,14262.8418,5307.4121,3372.1755,2448.3259,14709.7881,11244.373,8486.2842,8081.124,9721.1006,8284.5625,2634.8579,2012.4834,8854.2891,2693.4568,8224.9453,6397.8369,33003.3047,11089.0713,14544.4141,10424.0225,6138.7451,2416.6128,1848.6266,7652.0249,3055.739,4241.9756,4055.552,942.8556,4026.2019,4127.8589
2021-12-02,14254.5186,5345.833,3413.1265,2484.5491,14634.2959,11413.2617,8411.8662,8122.5381,9657.4277,8327.8389,2644.5994,2027.4077,8983.0322,2663.5276,8220.1611,6276.4131,33085.0547,10966.417,14330.3115,10349.4668,6155.7847,2368.3486,1844.4828,7592.7593,3025.6677,4175.1245,4022.9646,926.7461,3996.325,4107.3604
2021-12-03,14244.8398,5400.2886,3483.1802,2588.6353,14687.7412,11339.3428,8428.2744,8169.8491,9784.2275,8368.7031,2633.6919,2043.5802,9112.3799,2719.9043,8258.8301,6287.8394,33846.2578,11228.4746,14414.1182,10431.2383,6278.54,2375.3652,1872.269,7605.7871,3026.8813,4198.6943,4016.1401,916.463,4024.4436,4119.7852
2021-12-06,14397.8877,5410.2886,3450.2461,2558.7197,14398.4443,11191.2217,8353.2617,8212.6338,9622.6514,8442.9561,2624.3335,2029.5409,9201.7832,2703.6892,8154.9702,6208.6304,33722.5977,11167.7783,14157.584,10593.4697,6164.4424,2356.6543,1875.2146,7486.6396,2978.8081,4139.5566,3974.0591,905.0668,3998.739,4069.3691
2021-12-07,14703.083,5471.103,3496.8484,2575.5874,14147.2246,11014.7959,8193.8203,8281.7236,9464.0049,8511.6309,2623.6467,2036.9449,9353.4531,2720.8418,8007.3389,6193.4854,33862.2773,10772.2637,14199.5889,10697.7227,6161.668,2372.7756,1892.1858,7448.9312,2978.4128,4102.228,3999.8418,912.3484,4010.6147,4043.6541
2021-12-08,14718.6982,5460.2002,3479.2935,2562.5522,14389.917,11210.624,8354.1172,8285.3936,9738.1602,8586.0195,2661.1602,2056.1077,9296.3047,2740.1067,8143.9761,6325.1934,35057.7188,11014.1602,14381.7275,10811.8428,6243.4473,2415.6357,1905.2428,7565.3813,2992.4001,4175.0264,4038.4553,915.7473,4036.9944,4077.8945
2021-12-09,15022.375,5561.4463,3478.6929,2559.6125,14301.4834,11255.0586,8318.833,8373.4668,9869.5283,8729.4873,2665.2957,2060.2244,9430.8242,2749.1875,8117.792,6394.2544,35720.2578,10936.207,14710.8896,11327.3838,6302.3208,2450.2378,1925.0605,7573.6836,3026.6792,4194.8374,4116.9028,927.5229,4059.2754,4098.0513
2021-12-10,14979.6055,5527.9653,3470.25,2525.2285,14458.1699,11252.042,8437.2539,8362.46,9831.0693,8641.9844,2658.4294,2042.0537,9318.8135,2737.7554,8249.8301,6334.3843,35723.7109,10882.7246,14607.502,11375.582,6292.0308,2495.7488,1927.8123,7610.4399,3050.248,4199.6392,4118.4644,922.6379,4059.7024,4125.4048
2021-12-13,15078.4453,5486.1743,3524.2029,2576.1326,14659.1621,11246.3643,8465.5664,8286.4854,9895.5117,8645.1885,2719.4275,2044.379,9568.2764,2804.2756,8284.1338,6425.061,36009.0508,10831.3877,14553.7607,11350.9814,6257.7031,2586.4976,1917.3734,7618.7407,3045.4358,4264.6597,4137.4189,929.4974,4044.9634,4121.5654
2021-12-14,14808.2373,5426.5283,3474.5938,2516.8027,14546.1709,11088.4014,8417.4473,8170.4248,9892.6035,8581.1748,2672.6792,2009.3271,9360.2207,2822.0642,8077.2632,6495.3291,36242.6641,10970.4629,14658.9063,11308.3096,6258.9253,2612.8245,1887.2407,7635.0117,3031.2253,4308.855,4142.0254,929.0244,4041.6287,4129.3354
2021-12-15,14664.8359,5467.7104,3528.9612,2553.7708,14565.4072,11026.7568,8358.4336,8158.834,9788.4619,8593.6494,2665.1577,2026.502,9370.166,2870.2117,7936.603,6486.8584,35750.2266,10906.6211,14297.5859,11138.0693,6197.8564,2618.2141,1882.7952,7635.938,3025.3765,4304.8989,4143.124,940.3467,4025.9995,4157.3818
2021-12-16,14705.5791,5496.6636,3593.5215,2715.3684,14703.167,11069.3691,8416.6982,8210.708,9807.3154,8669.9434,2710.4673,2086.5266,9474.1533,2900.6909,8009.4224,6513.0991,35464.6563,11022.3545,14351.6943,11221.1309,6177.29,2663.4316,1901.4956,7695.6304,3031.0852,4310.6221,4163.4121,954.3075,4040.4343,4185.2314
2021-12-17,14455.501,5491.2681,3610.4014,2657.884,14429.9316,10846.8574,8270.209,8173.6235,9584.75,8587.9902,2703.8647,2077.9766,9415.4814,2904.9749,7917.9556,6412.2134,34557.3867,10824.3105,14223.9053,10910.7451,6172.6499,2656.0527,1897.8319,7572.0068,3027.3545,4271.4639,4140.3101,955.5232,4013.533,4158.4429
2021-12-20,14459.7764,5533.8608,3616.9597,2600.0393,13795.2236,10681.9033,8096.7241,8165.8057,9368.9336,8484.3789,2649.1252,2044.4298,9301.0322,2842.5503,7726.1328,6307.0825,34613.5898,10581.2041,14121.542,10688.9805,6161.5977,2585.3188,1899.5861,7448.2432,3021.7349,4200.5039,4102.6177,946.0525,3987.0535,4118.7241
2021-12-21,14770.6592,5809.873,3666.9685,2637.0198,13863.7979,10892.6846,8139.7349,8196.0449,9476.7607,8598.5371,2663.8975,2071.2224,9545.2393,2872.197,7750.0601,6400.748,34421.8242,10635.5107,14271.9746,10920.7998,6212.7866,2633.3865,1918.8093,7511.7075,3104.217,4264.856,4170.2261,953.971,4044.7043,4195.7681
2021-12-22,14790.0107,5710.2456,3628.0864,2644.6411,13877.2764,10964.6738,8241.1934,8133.2798,9648.957,8517.8877,2669.6985,2052.1614,9665.8799,2857.2083,7754.5264,6430.0859,34531.6602,10646.4746,14354.7246,10879.3252,6335.5718,2698.0205,1918.8347,7498.9414,3096.2292,4292.5479,4223.8779,954.7855,4054.1235,4194.9673
2021-12-23,14744.7734,5624.9209,3621.6062,2713.1672,14060.5215,11156.6289,8203.2227,8142.7969,9680.3711,8509.5879,2681.8843,2050.4934,9660.9629,2920.1245,7789.6831,6415.7432,35248.6367,10744.3789,14240.7646,10723.6328,6488.4639,2669.2646,1916.9094,7501.0361,3067.6409,4282.2158,4183.3755,938.9213,4038.979,4150.7104
2021-12-24,14667.1475,5556.8247,3558.9841,2658.1479,13464.3555,10859.4727,7985.6411,8111.6064,9609.5303,8448.9355,2644.6248,1997.2679,9605.4785,2907.0989,7512.1118,6350.311,35917.7617,10703.0781,14322.5693,10939.1807,6573.3037,2658.4912,1909.6919,7334.52,3020.0779,4217.3291,4157.8594,916.4464,4077.4841,4072.6707
2021-12-27,14952.1973,5569.479,3552.8298,2675.1074,13433.5635,10759.7002,8029.0342,8070.269,9571.0938,8481.2402,2644.0388,1989.5598,9745.8154,2914.3958,7473.1587,6322.0664,35481.9531,10661.7441,14476.458,11036.0137,6570.5952,2610.9951,1929.2825,7349.5977,3031.9495,4231.7544,4228.0444,917.4801,4080.958,4096.9819
2021-12-28,15331.5752,5556.1553,3527.1125,2590.4932,13654.3516,10803.7256,8185.4912,8103.9116,9626.1211,8544.9805,2651.1355,2005.1938,9675.626,2878.2932,7678.7251,6399.5825,35594.2422,10698.1738,14563.1475,11154.3838,6530.1787,2619.124,1937.3544,7448.2349,3051.5549,4252.4487,4251.5864,925.4852,4060.9221,4115.6543
2021-12-29,15078.5059,5524.9473,3518.7122,2573.8137,13577.9033,10707.5879,8209.2881,7992.8408,9508.7021,8491.9932,2652.5183,2011.1714,9611.541,2844.4817,7649.1826,6316.167,34129.4141,10869.2002,14474.1592,11010.1182,6414.9063,2584.0803,1955.5596,7445.8662,3050.3313,4227.4775,4258.77,920.8512,4045.1418,4096.981
2021-12-30,15144.9775,5525.3633,3545.23,2554.6008,13648.1973,10688.8799,8204.7803,8040.2388,9687.1309,8559.6084,2650.2939,2021.0225,9667.1709,2869.4688,7656.5283,6413.7036,34467.9492,11152.1826,14629.0176,11100.3848,6455.644,2713.5845,1949.7592,7472.2729,3069.9348,4280.7573,4299.0645,933.9742,4070.3855,4113.499
2021-12-31,15175.3789,5616.6333,3580.8284,2547.585,13861.7803,10694.876,8281.5527,8040.0591,9699.9688,8572.7832,2673.6533,2040.0608,9739.6719,2911.4666,7757.8667,6445.6104,34204.3789,11189.626,14766.8789,11188.4941,6563.5444,2750.7024,1951.2379,7518.6255,3104.5203,4287.6133,4332.355,923.7036,4093.1614,4138.5181
2022-01-04,15413.8595,5798.0575,3636.0814,2579.0053,13205.8965,10591.4956,8133.5512,8045.2787,9682.2779,8632.6514,2702.419,2048.3402,9702.3451,2890.9906,7679.1564,6535.7261,34131.0862,11148.4346,14363.4144,11583.3635,7041.0586,2879.6412,2067.4129,7469.9447,3215.3633,4334.2278,4300.1628,941.7765,4334.4795,4202.3982
2022-01-05,15609.2302,5840.1572,3590.9576,2541.3544,12737.4173,10332.9466,7931.2779,8185.9906,9335.8557,8637.8483,2718.093,2014.5999,9590.0599,2834.0063,7483.7449,6459.6241,33923.6033,10613.9341,14111.6956,11563.8339,7049.8247,2901.0312,2067.5638,7351.2547,3217.4372,4262.8214,4254.5983,933.1734,4312.1786,4149.1328
2022-01-06,15481.2969,5817.7018,3718.099,2546.2211,12758.969,10331.3657,7967.3573,8131.2181,9282.66,8510.3968,2754.3578,2059.4912,9804.4361,2827.5476,7569.9726,6368.0266,33387.2033,10495.5781,14111.6533,11420.7777,6977.3102,2851.8993,2046.454,7440.0726,3246.8285,4265.1318,4299.9523,935.036,4316.8228,4187.9604
